OP_NUM,pk_LAT,pk_LON,pkGEO,pk_maxCH4_AB,pk_maxC2H6_AB,prev_read,numdays,pk_Dates,min_Date,Latitude,Longitude,Overall_LON,Overall_LAT,pass,Frequency,minElevated,min_read,recombine,numtimes,verified
TRUSS_1592955694.7,33.59242001309412,-86.61252584499918,"POLYGON ((3956890.818436571 4378474.736424454, 3956890.673978372 4378471.795910245, 3956890.241994984 4378468.883714794, 3956889.526646643 4378466.027884137, 3956888.534822547 4378463.255921484, 3956887.276074502 4378460.59452235, 3956885.762524941 4378458.069317464, 3956884.008750172 4378455.70462593, 3956882.031640007 4378453.523221019, 3956879.850235096 4378451.546110854, 3956877.485543562 4378449.792336086, 3956874.960338676 4378448.278786524, 3956872.298939542 4378447.020038479, 3956869.526976889 4378446.028214383, 3956866.671146232 4378445.312866042, 3956863.758950781 4378444.880882654, 3956860.818436571 4378444.736424454, 3956857.877922362 4378444.880882654, 3956854.965726911 4378445.312866042, 3956852.109896254 4378446.028214383, 3956849.3379336 4378447.020038479, 3956846.676534466 4378448.278786524, 3956844.151329581 4378449.792336086, 3956841.786638047 4378451.546110854, 3956839.605233136 4378453.523221019, 3956837.62812297 4378455.70462593, 3956835.874348202 4378458.069317464, 3956834.360798641 4378460.59452235, 3956833.102050596 4378463.255921484, 3956832.110226499 4378466.027884137, 3956831.394878159 4378468.883714794, 3956830.962894771 4378471.795910245, 3956830.818436571 4378474.736424454, 3956830.962894771 4378477.676938664, 3956831.394878159 4378480.589134115, 3956832.110226499 4378483.444964772, 3956833.102050596 4378486.216927425, 3956834.360798641 4378488.878326559, 3956835.874348202 4378491.403531445, 3956837.62812297 4378493.768222979, 3956839.605233136 4378495.94962789, 3956841.786638047 4378497.926738055, 3956844.151329581 4378499.680512823, 3956846.676534466 4378501.194062385, 3956849.3379336 4378502.45281043, 3956852.109896254 4378503.444634526, 3956854.965726911 4378504.159982867, 3956857.877922362 4378504.591966255, 3956860.818436571 4378504.736424454, 3956863.758950781 4378504.591966255, 3956866.671146232 4378504.159982867, 3956869.526976889 4378503.444634526, 3956872.298939542 4378502.45281043, 3956874.960338676 4378501.194062385, 3956877.485543562 4378499.680512823, 3956879.850235096 4378497.926738055, 3956882.031640007 4378495.94962789, 3956884.008750172 4378493.768222979, 3956885.762524941 4378491.403531445, 3956887.276074502 4378488.878326559, 3956888.534822547 4378486.216927425, 3956889.526646643 4378483.444964772, 3956890.241994984 4378480.589134115, 3956890.673978372 4378477.676938664, 3956890.818436571 4378474.736424454))",0.2960499999999999,1.236643,TRUSS_1592955694.7,1,['2020-06-23'],2020-06-23,33.59242001309412,-86.61252584499918,-86.61252584499918,33.59242001309412,24,13,2,TRUSS_1592955694.7,"['TRUSS_1592955694.7', 'TRUSS_1592956545.8']",2,True
TRUSS_1592956378.9,33.59168018537447,-86.61320641976242,"POLYGON ((3956859.222212534 4378359.86636955, 3956859.077754335 4378356.92585534, 3956858.645770947 4378354.01365989, 3956857.930422606 4378351.157829233, 3956856.93859851 4378348.38586658, 3956855.679850465 4378345.724467445, 3956854.166300904 4378343.199262559, 3956852.412526135 4378340.834571025, 3956850.43541597 4378338.653166114, 3956848.254011059 4378336.676055949, 3956845.889319525 4378334.922281181, 3956843.364114639 4378333.40873162, 3956840.702715505 4378332.149983575, 3956837.930752852 4378331.158159479, 3956835.074922195 4378330.442811138, 3956832.162726744 4378330.01082775, 3956829.222212534 4378329.86636955, 3956826.281698325 4378330.01082775, 3956823.369502874 4378330.442811138, 3956820.513672217 4378331.158159479, 3956817.741709563 4378332.149983575, 3956815.080310429 4378333.40873162, 3956812.555105544 4378334.922281181, 3956810.19041401 4378336.676055949, 3956808.009009099 4378338.653166114, 3956806.031898933 4378340.834571025, 3956804.278124165 4378343.199262559, 3956802.764574604 4378345.724467445, 3956801.505826559 4378348.38586658, 3956800.514002462 4378351.157829233, 3956799.798654122 4378354.01365989, 3956799.366670734 4378356.92585534, 3956799.222212534 4378359.86636955, 3956799.366670734 4378362.80688376, 3956799.798654122 4378365.71907921, 3956800.514002462 4378368.574909868, 3956801.505826559 4378371.346872521, 3956802.764574604 4378374.008271655, 3956804.278124165 4378376.533476541, 3956806.031898933 4378378.898168075, 3956808.009009099 4378381.079572986, 3956810.19041401 4378383.056683151, 3956812.555105544 4378384.810457919, 3956815.080310429 4378386.32400748, 3956817.741709563 4378387.582755526, 3956820.513672217 4378388.574579622, 3956823.369502874 4378389.289927962, 3956826.281698325 4378389.72191135, 3956829.222212534 4378389.86636955, 3956832.162726744 4378389.72191135, 3956835.074922195 4378389.289927962, 3956837.930752852 4378388.574579622, 3956840.702715505 4378387.582755526, 3956843.364114639 4378386.32400748, 3956845.889319525 4378384.810457919, 3956848.254011059 4378383.056683151, 3956850.43541597 4378381.079572986, 3956852.412526135 4378378.898168075, 3956854.166300904 4378376.533476541, 3956855.679850465 4378374.008271655, 3956856.93859851 4378371.346872521, 3956857.930422606 4378368.574909868, 3956858.645770947 4378365.71907921, 3956859.077754335 4378362.80688376, 3956859.222212534 4378359.86636955))",0.1649900000000002,0.80077,TRUSS_1592956378.9,1,['2020-06-23'],2020-06-23,33.59168018537447,-86.61320641976242,-86.61320641976242,33.59168018537447,24,2,2,TRUSS_1592956378.9,['TRUSS_1592956378.9'],1,False
TRUSS_1592956385.1,33.59105836231686,-86.61349900384977,"POLYGON ((3956860.290158351 4378274.599037104, 3956860.145700151 4378271.658522895, 3956859.713716763 4378268.746327444, 3956858.998368423 4378265.890496787, 3956858.006544326 4378263.118534134, 3956856.747796281 4378260.457134999, 3956855.23424672 4378257.931930114, 3956853.480471952 4378255.56723858, 3956851.503361787 4378253.385833669, 3956849.321956876 4378251.408723503, 3956846.957265342 4378249.654948736, 3956844.432060456 4378248.141399174, 3956841.770661322 4378246.882651129, 3956838.998698669 4378245.890827033, 3956836.142868011 4378245.175478692, 3956833.230672561 4378244.743495304, 3956830.290158351 4378244.599037104, 3956827.349644141 4378244.743495304, 3956824.437448691 4378245.175478692, 3956821.581618033 4378245.890827033, 3956818.80965538 4378246.882651129, 3956816.148256246 4378248.141399174, 3956813.62305136 4378249.654948736, 3956811.258359826 4378251.408723503, 3956809.076954915 4378253.385833669, 3956807.09984475 4378255.56723858, 3956805.346069982 4378257.931930114, 3956803.832520421 4378260.457134999, 3956802.573772375 4378263.118534134, 3956801.581948279 4378265.890496787, 3956800.866599939 4378268.746327444, 3956800.434616551 4378271.658522895, 3956800.290158351 4378274.599037104, 3956800.434616551 4378277.539551314, 3956800.866599939 4378280.451746765, 3956801.581948279 4378283.307577422, 3956802.573772375 4378286.079540075, 3956803.832520421 4378288.740939209, 3956805.346069982 4378291.266144095, 3956807.09984475 4378293.630835629, 3956809.076954915 4378295.81224054, 3956811.258359826 4378297.789350705, 3956813.62305136 4378299.543125473, 3956816.148256246 4378301.056675035, 3956818.80965538 4378302.31542308, 3956821.581618033 4378303.307247176, 3956824.437448691 4378304.022595516, 3956827.349644141 4378304.454578904, 3956830.290158351 4378304.599037104, 3956833.230672561 4378304.454578904, 3956836.142868011 4378304.022595516, 3956838.998698669 4378303.307247176, 3956841.770661322 4378302.31542308, 3956844.432060456 4378301.056675035, 3956846.957265342 4378299.543125473, 3956849.321956876 4378297.789350705, 3956851.503361787 4378295.81224054, 3956853.480471952 4378293.630835629, 3956855.23424672 4378291.266144095, 3956856.747796281 4378288.740939209, 3956858.006544326 4378286.079540075, 3956858.998368423 4378283.307577422, 3956859.713716763 4378280.451746765, 3956860.145700151 4378277.539551314, 3956860.290158351 4378274.599037104))",0.12714999999999987,0.6243499999999997,TRUSS_1592956385.1,1,['2020-06-23'],2020-06-23,33.59105836231686,-86.61349900384977,-86.61349900384977,33.59105836231686,24,2,2,TRUSS_1592956385.1,['TRUSS_1592956385.1'],1,False
TRUSS_1592956545.8,33.59228779005039,-86.61259155749507,"POLYGON ((3956890.700115546 4378456.464143658, 3956890.555657346 4378453.523629448, 3956890.123673958 4378450.611433998, 3956889.408325618 4378447.75560334, 3956888.416501522 4378444.983640688, 3956887.157753476 4378442.322241553, 3956885.644203915 4378439.797036667, 3956883.890429147 4378437.432345133, 3956881.913318982 4378435.250940222, 3956879.731914071 4378433.273830057, 3956877.367222537 4378431.520055289, 3956874.842017651 4378430.006505728, 3956872.180618517 4378428.747757683, 3956869.408655864 4378427.755933587, 3956866.552825206 4378427.040585246, 3956863.640629756 4378426.608601858, 3956860.700115546 4378426.464143658, 3956857.759601336 4378426.608601858, 3956854.847405886 4378427.040585246, 3956851.991575229 4378427.755933587, 3956849.219612575 4378428.747757683, 3956846.558213441 4378430.006505728, 3956844.033008555 4378431.520055289, 3956841.668317021 4378433.273830057, 3956839.48691211 4378435.250940222, 3956837.509801945 4378437.432345133, 3956835.756027177 4378439.797036667, 3956834.242477616 4378442.322241553, 3956832.983729571 4378444.983640688, 3956831.991905474 4378447.75560334, 3956831.276557134 4378450.611433998, 3956830.844573746 4378453.523629448, 3956830.700115546 4378456.464143658, 3956830.844573746 4378459.404657868, 3956831.276557134 4378462.316853318, 3956831.991905474 4378465.172683976, 3956832.983729571 4378467.944646629, 3956834.242477616 4378470.606045763, 3956835.756027177 4378473.131250649, 3956837.509801945 4378475.495942183, 3956839.48691211 4378477.677347094, 3956841.668317021 4378479.654457259, 3956844.033008555 4378481.408232027, 3956846.558213441 4378482.921781588, 3956849.219612575 4378484.180529634, 3956851.991575229 4378485.17235373, 3956854.847405886 4378485.88770207, 3956857.759601336 4378486.319685458, 3956860.700115546 4378486.464143658, 3956863.640629756 4378486.319685458, 3956866.552825206 4378485.88770207, 3956869.408655864 4378485.17235373, 3956872.180618517 4378484.180529634, 3956874.842017651 4378482.921781588, 3956877.367222537 4378481.408232027, 3956879.731914071 4378479.654457259, 3956881.913318982 4378477.677347094, 3956883.890429147 4378475.495942183, 3956885.644203915 4378473.131250649, 3956887.157753476 4378470.606045763, 3956888.416501522 4378467.944646629, 3956889.408325618 4378465.172683976, 3956890.123673958 4378462.316853318, 3956890.555657346 4378459.404657868, 3956890.700115546 4378456.464143658))",0.4814799999999997,2.101305,TRUSS_1592955694.7,1,['2020-06-23'],2020-06-23,33.59228779005039,-86.61259155749507,-86.61259155749507,33.59228779005039,24,6,2,TRUSS_1592955694.7,"['TRUSS_1592955694.7', 'TRUSS_1592956545.8']",2,True
TRUSS_1592956599.1,33.59738197495511,-86.60871609479345,"POLYGON ((3957028.057437142 4379214.696799717, 3957027.912978943 4379211.756285507, 3957027.480995554 4379208.844090057, 3957026.765647214 4379205.988259399, 3957025.773823118 4379203.216296746, 3957024.515075073 4379200.554897612, 3957023.001525511 4379198.029692726, 3957021.247750743 4379195.665001192, 3957019.270640578 4379193.483596281, 3957017.089235667 4379191.506486116, 3957014.724544133 4379189.752711348, 3957012.199339247 4379188.239161787, 3957009.537940113 4379186.980413741, 3957006.76597746 4379185.988589645, 3957003.910146803 4379185.273241305, 3957000.997951352 4379184.841257917, 3956998.057437142 4379184.696799717, 3956995.116922933 4379184.841257917, 3956992.204727482 4379185.273241305, 3956989.348896825 4379185.988589645, 3956986.576934171 4379186.980413741, 3956983.915535037 4379188.239161787, 3956981.390330152 4379189.752711348, 3956979.025638618 4379191.506486116, 3956976.844233707 4379193.483596281, 3956974.867123541 4379195.665001192, 3956973.113348773 4379198.029692726, 3956971.599799212 4379200.554897612, 3956970.341051167 4379203.216296746, 3956969.34922707 4379205.988259399, 3956968.63387873 4379208.844090057, 3956968.201895342 4379211.756285507, 3956968.057437142 4379214.696799717, 3956968.201895342 4379217.637313927, 3956968.63387873 4379220.549509377, 3956969.34922707 4379223.405340035, 3956970.341051167 4379226.177302687, 3956971.599799212 4379228.838701822, 3956973.113348773 4379231.363906708, 3956974.867123541 4379233.728598242, 3956976.844233707 4379235.910003153, 3956979.025638618 4379237.887113318, 3956981.390330152 4379239.640888086, 3956983.915535037 4379241.154437647, 3956986.576934171 4379242.413185692, 3956989.348896825 4379243.405009788, 3956992.204727482 4379244.120358129, 3956995.116922933 4379244.552341517, 3956998.057437142 4379244.696799717, 3957000.997951352 4379244.552341517, 3957003.910146803 4379244.120358129, 3957006.76597746 4379243.405009788, 3957009.537940113 4379242.413185692, 3957012.199339247 4379241.154437647, 3957014.724544133 4379239.640888086, 3957017.089235667 4379237.887113318, 3957019.270640578 4379235.910003153, 3957021.247750743 4379233.728598242, 3957023.001525511 4379231.363906708, 3957024.515075073 4379228.838701822, 3957025.773823118 4379226.177302687, 3957026.765647214 4379223.405340035, 3957027.480995554 4379220.549509377, 3957027.912978943 4379217.637313927, 3957028.057437142 4379214.696799717))",0.4941199999999997,2.407465000000001,TRUSS_1592956599.1,1,['2020-06-23'],2020-06-23,33.59738197495511,-86.60871609479345,-86.60871609479345,33.59738197495511,24,5,2,TRUSS_1592956599.1,['TRUSS_1592956599.1'],1,False
TRUSS_1592956925.7,33.60094963678051,-86.60751615633677,"POLYGON ((3956974.523683132 4379684.579472349, 3956974.379224932 4379681.638958139, 3956973.947241544 4379678.726762689, 3956973.231893204 4379675.870932031, 3956972.240069107 4379673.098969379, 3956970.981321062 4379670.437570244, 3956969.467771501 4379667.912365358, 3956967.713996733 4379665.547673824, 3956965.736886567 4379663.366268913, 3956963.555481656 4379661.389158748, 3956961.190790122 4379659.63538398, 3956958.665585237 4379658.121834419, 3956956.004186103 4379656.863086374, 3956953.232223449 4379655.871262277, 3956950.376392792 4379655.155913937, 3956947.464197341 4379654.723930549, 3956944.523683132 4379654.579472349, 3956941.583168922 4379654.723930549, 3956938.670973471 4379655.155913937, 3956935.815142814 4379655.871262277, 3956933.043180161 4379656.863086374, 3956930.381781027 4379658.121834419, 3956927.856576141 4379659.63538398, 3956925.491884607 4379661.389158748, 3956923.310479696 4379663.366268913, 3956921.333369531 4379665.547673824, 3956919.579594763 4379667.912365358, 3956918.066045201 4379670.437570244, 3956916.807297156 4379673.098969379, 3956915.81547306 4379675.870932031, 3956915.10012472 4379678.726762689, 3956914.668141332 4379681.638958139, 3956914.523683132 4379684.579472349, 3956914.668141332 4379687.519986559, 3956915.10012472 4379690.432182009, 3956915.81547306 4379693.288012667, 3956916.807297156 4379696.05997532, 3956918.066045201 4379698.721374454, 3956919.579594763 4379701.24657934, 3956921.333369531 4379703.611270874, 3956923.310479696 4379705.792675785, 3956925.491884607 4379707.76978595, 3956927.856576141 4379709.523560718, 3956930.381781027 4379711.037110279, 3956933.043180161 4379712.295858325, 3956935.815142814 4379713.287682421, 3956938.670973471 4379714.003030761, 3956941.583168922 4379714.435014149, 3956944.523683132 4379714.579472349, 3956947.464197341 4379714.435014149, 3956950.376392792 4379714.003030761, 3956953.232223449 4379713.287682421, 3956956.004186103 4379712.295858325, 3956958.665585237 4379711.037110279, 3956961.190790122 4379709.523560718, 3956963.555481656 4379707.76978595, 3956965.736886567 4379705.792675785, 3956967.713996733 4379703.611270874, 3956969.467771501 4379701.24657934, 3956970.981321062 4379698.721374454, 3956972.240069107 4379696.05997532, 3956973.231893204 4379693.288012667, 3956973.947241544 4379690.432182009, 3956974.379224932 4379687.519986559, 3956974.523683132 4379684.579472349))",0.21883999999999992,1.2908099999999996,TRUSS_1592956925.7,1,['2020-06-23'],2020-06-23,33.60094963678051,-86.60751615633677,-86.60751615633677,33.60094963678051,24,3,2,TRUSS_1592956925.7,['TRUSS_1592956925.7'],1,False
TRUSS_1592956997.4,33.60207808212432,-86.6083545907571,"POLYGON ((3956837.195323212 4379784.019443193, 3956837.050865012 4379781.078928983, 3956836.618881624 4379778.166733532, 3956835.903533284 4379775.310902875, 3956834.911709188 4379772.538940222, 3956833.652961142 4379769.877541088, 3956832.139411581 4379767.352336202, 3956830.385636813 4379764.987644668, 3956828.408526648 4379762.806239757, 3956826.227121737 4379760.829129592, 3956823.862430203 4379759.075354824, 3956821.337225317 4379757.561805262, 3956818.675826183 4379756.303057217, 3956815.90386353 4379755.311233121, 3956813.048032872 4379754.59588478, 3956810.135837422 4379754.163901392, 3956807.195323212 4379754.019443193, 3956804.254809002 4379754.163901392, 3956801.342613552 4379754.59588478, 3956798.486782894 4379755.311233121, 3956795.714820241 4379756.303057217, 3956793.053421107 4379757.561805262, 3956790.528216221 4379759.075354824, 3956788.163524687 4379760.829129592, 3956785.982119776 4379762.806239757, 3956784.005009611 4379764.987644668, 3956782.251234843 4379767.352336202, 3956780.737685282 4379769.877541088, 3956779.478937237 4379772.538940222, 3956778.48711314 4379775.310902875, 3956777.7717648 4379778.166733532, 3956777.339781412 4379781.078928983, 3956777.195323212 4379784.019443193, 3956777.339781412 4379786.959957402, 3956777.7717648 4379789.872152853, 3956778.48711314 4379792.72798351, 3956779.478937237 4379795.499946163, 3956780.737685282 4379798.161345297, 3956782.251234843 4379800.686550183, 3956784.005009611 4379803.051241717, 3956785.982119776 4379805.232646628, 3956788.163524687 4379807.209756793, 3956790.528216221 4379808.963531561, 3956793.053421107 4379810.477081123, 3956795.714820241 4379811.735829168, 3956798.486782894 4379812.727653264, 3956801.342613552 4379813.443001605, 3956804.254809002 4379813.874984993, 3956807.195323212 4379814.019443193, 3956810.135837422 4379813.874984993, 3956813.048032872 4379813.443001605, 3956815.90386353 4379812.727653264, 3956818.675826183 4379811.735829168, 3956821.337225317 4379810.477081123, 3956823.862430203 4379808.963531561, 3956826.227121737 4379807.209756793, 3956828.408526648 4379805.232646628, 3956830.385636813 4379803.051241717, 3956832.139411581 4379800.686550183, 3956833.652961142 4379798.161345297, 3956834.911709188 4379795.499946163, 3956835.903533284 4379792.72798351, 3956836.618881624 4379789.872152853, 3956837.050865012 4379786.959957402, 3956837.195323212 4379784.019443193))",0.15715000000000012,1.4487299999999983,TRUSS_1592956997.4,1,['2020-06-23'],2020-06-23,33.60207808212432,-86.6083545907571,-86.6083545907571,33.60207808212432,24,2,2,TRUSS_1592956997.4,['TRUSS_1592956997.4'],1,False
TRUSS_1592957531.9,33.6048520298011,-86.59857949769622,"POLYGON ((3957669.510537387 4380506.474455526, 3957669.366079187 4380503.533941316, 3957668.934095799 4380500.621745866, 3957668.218747459 4380497.765915208, 3957667.226923363 4380494.993952556, 3957665.968175318 4380492.332553421, 3957664.454625756 4380489.807348535, 3957662.700850988 4380487.442657001, 3957660.723740823 4380485.26125209, 3957658.542335912 4380483.284141925, 3957656.177644378 4380481.530367157, 3957653.652439492 4380480.016817596, 3957650.991040358 4380478.758069551, 3957648.219077705 4380477.766245455, 3957645.363247048 4380477.050897114, 3957642.451051597 4380476.618913726, 3957639.510537387 4380476.474455526, 3957636.570023178 4380476.618913726, 3957633.657827727 4380477.050897114, 3957630.80199707 4380477.766245455, 3957628.030034416 4380478.758069551, 3957625.368635282 4380480.016817596, 3957622.843430397 4380481.530367157, 3957620.478738863 4380483.284141925, 3957618.297333952 4380485.26125209, 3957616.320223786 4380487.442657001, 3957614.566449018 4380489.807348535, 3957613.052899457 4380492.332553421, 3957611.794151412 4380494.993952556, 3957610.802327315 4380497.765915208, 3957610.086978975 4380500.621745866, 3957609.654995587 4380503.533941316, 3957609.510537387 4380506.474455526, 3957609.654995587 4380509.414969736, 3957610.086978975 4380512.327165186, 3957610.802327315 4380515.182995844, 3957611.794151412 4380517.954958497, 3957613.052899457 4380520.616357631, 3957614.566449018 4380523.141562517, 3957616.320223786 4380525.506254051, 3957618.297333952 4380527.687658962, 3957620.478738863 4380529.664769127, 3957622.843430397 4380531.418543895, 3957625.368635282 4380532.932093456, 3957628.030034416 4380534.190841502, 3957630.80199707 4380535.182665598, 3957633.657827727 4380535.898013938, 3957636.570023178 4380536.329997326, 3957639.510537387 4380536.474455526, 3957642.451051597 4380536.329997326, 3957645.363247048 4380535.898013938, 3957648.219077705 4380535.182665598, 3957650.991040358 4380534.190841502, 3957653.652439492 4380532.932093456, 3957656.177644378 4380531.418543895, 3957658.542335912 4380529.664769127, 3957660.723740823 4380527.687658962, 3957662.700850988 4380525.506254051, 3957664.454625756 4380523.141562517, 3957665.968175318 4380520.616357631, 3957667.226923363 4380517.954958497, 3957668.218747459 4380515.182995844, 3957668.934095799 4380512.327165186, 3957669.366079187 4380509.414969736, 3957669.510537387 4380506.474455526))",1.5301500000000003,7.530785000000002,TRUSS_1592957531.9,1,['2020-06-23'],2020-06-23,33.6048520298011,-86.59857949769622,-86.59857949769622,33.6048520298011,24,6,2,TRUSS_1592957531.9,['TRUSS_1592957531.9'],1,False
TRUSS_1592958042.9,33.604936580857675,-86.5992223109852,"POLYGON ((3957601.892283714 4380490.495552452, 3957601.747825515 4380487.555038243, 3957601.315842126 4380484.642842792, 3957600.600493786 4380481.787012135, 3957599.60866969 4380479.015049482, 3957598.349921645 4380476.353650347, 3957596.836372084 4380473.828445462, 3957595.082597315 4380471.463753927, 3957593.10548715 4380469.282349017, 3957590.924082239 4380467.305238851, 3957588.559390705 4380465.551464084, 3957586.034185819 4380464.037914522, 3957583.372786685 4380462.779166477, 3957580.600824032 4380461.787342381, 3957577.744993375 4380461.07199404, 3957574.832797924 4380460.640010652, 3957571.892283714 4380460.495552452, 3957568.951769505 4380460.640010652, 3957566.039574054 4380461.07199404, 3957563.183743397 4380461.787342381, 3957560.411780743 4380462.779166477, 3957557.750381609 4380464.037914522, 3957555.225176724 4380465.551464084, 3957552.86048519 4380467.305238851, 3957550.679080279 4380469.282349017, 3957548.701970113 4380471.463753927, 3957546.948195345 4380473.828445462, 3957545.434645784 4380476.353650347, 3957544.175897739 4380479.015049482, 3957543.184073642 4380481.787012135, 3957542.468725302 4380484.642842792, 3957542.036741914 4380487.555038243, 3957541.892283714 4380490.495552452, 3957542.036741914 4380493.436066662, 3957542.468725302 4380496.348262113, 3957543.184073642 4380499.20409277, 3957544.175897739 4380501.976055423, 3957545.434645784 4380504.637454557, 3957546.948195345 4380507.162659443, 3957548.701970113 4380509.527350977, 3957550.679080279 4380511.708755888, 3957552.86048519 4380513.685866053, 3957555.225176724 4380515.439640821, 3957557.750381609 4380516.953190383, 3957560.411780743 4380518.211938428, 3957563.183743397 4380519.203762524, 3957566.039574054 4380519.919110864, 3957568.951769505 4380520.351094252, 3957571.892283714 4380520.495552452, 3957574.832797924 4380520.351094252, 3957577.744993375 4380519.919110864, 3957580.600824032 4380519.203762524, 3957583.372786685 4380518.211938428, 3957586.034185819 4380516.953190383, 3957588.559390705 4380515.439640821, 3957590.924082239 4380513.685866053, 3957593.10548715 4380511.708755888, 3957595.082597315 4380509.527350977, 3957596.836372084 4380507.162659443, 3957598.349921645 4380504.637454557, 3957599.60866969 4380501.976055423, 3957600.600493786 4380499.20409277, 3957601.315842126 4380496.348262113, 3957601.747825515 4380493.436066662, 3957601.892283714 4380490.495552452))",0.2304400000000002,1.8387900000000004,TRUSS_1592958042.9,1,['2020-06-23'],2020-06-23,33.604936580857675,-86.5992223109852,-86.5992223109852,33.604936580857675,24,4,2,TRUSS_1592958042.9,['TRUSS_1592958042.9'],1,False
TRUSS_1597181894.4,33.60890404977655,-86.67728465982361,"POLYGON ((3949695.894270492 4377810.577952397, 3949695.749812292 4377807.637438187, 3949695.317828904 4377804.725242737, 3949694.602480564 4377801.869412079, 3949693.610656468 4377799.097449427, 3949692.351908423 4377796.436050292, 3949690.838358861 4377793.910845406, 3949689.084584093 4377791.546153872, 3949687.107473928 4377789.364748961, 3949684.926069017 4377787.387638796, 3949682.561377483 4377785.633864028, 3949680.036172597 4377784.120314467, 3949677.374773463 4377782.861566422, 3949674.60281081 4377781.869742326, 3949671.746980153 4377781.154393985, 3949668.834784702 4377780.722410597, 3949665.894270492 4377780.577952397, 3949662.953756283 4377780.722410597, 3949660.041560832 4377781.154393985, 3949657.185730175 4377781.869742326, 3949654.413767521 4377782.861566422, 3949651.752368387 4377784.120314467, 3949649.227163502 4377785.633864028, 3949646.862471967 4377787.387638796, 3949644.681067056 4377789.364748961, 3949642.703956891 4377791.546153872, 3949640.950182123 4377793.910845406, 3949639.436632562 4377796.436050292, 3949638.177884517 4377799.097449427, 3949637.18606042 4377801.869412079, 3949636.47071208 4377804.725242737, 3949636.038728692 4377807.637438187, 3949635.894270492 4377810.577952397, 3949636.038728692 4377813.518466607, 3949636.47071208 4377816.430662057, 3949637.18606042 4377819.286492715, 3949638.177884517 4377822.058455368, 3949639.436632562 4377824.719854502, 3949640.950182123 4377827.245059388, 3949642.703956891 4377829.609750922, 3949644.681067056 4377831.791155833, 3949646.862471967 4377833.768265998, 3949649.227163502 4377835.522040766, 3949651.752368387 4377837.035590327, 3949654.413767521 4377838.294338373, 3949657.185730175 4377839.286162469, 3949660.041560832 4377840.001510809, 3949662.953756283 4377840.433494197, 3949665.894270492 4377840.577952397, 3949668.834784702 4377840.433494197, 3949671.746980153 4377840.001510809, 3949674.60281081 4377839.286162469, 3949677.374773463 4377838.294338373, 3949680.036172597 4377837.035590327, 3949682.561377483 4377835.522040766, 3949684.926069017 4377833.768265998, 3949687.107473928 4377831.791155833, 3949689.084584093 4377829.609750922, 3949690.838358861 4377827.245059388, 3949692.351908423 4377824.719854502, 3949693.610656468 4377822.058455368, 3949694.602480564 4377819.286492715, 3949695.317828904 4377816.430662057, 3949695.749812292 4377813.518466607, 3949695.894270492 4377810.577952397))",0.2130200000000002,0.3294000000000006,TRUSS_1597181894.4,1,['2020-08-11'],2020-08-11,33.60890404977655,-86.67728465982361,-86.67728465982361,33.60890404977655,23,2,2,TRUSS_1597181894.4,['TRUSS_1597181894.4'],1,False
