nearest10hz,timestamp,deviceTimestamp,deviceID,sequenceID,windSpeed,windAngle,windReference,nearestMS,wind_up,wind_right
1601568770.4,1601568770.40576,1601568770.404771,35,67,4.32,4.1503000000000005,250,1601568770.406,-2.302365327564577,-3.655340462724158
1601568770.5,1601568770.494592,1601568770.493979,35,68,4.32,4.1555,250,1601568770.495,-2.2833265149108963,-3.6672632883807053
1601568770.6,1601568770.594281,1601568770.593528,35,69,4.11,4.1974,250,1601568770.594,-2.0242788133194605,-3.5769253956360285
1601568770.7,1601568770.685071,1601568770.684268,35,70,3.9,4.234,250,1601568770.685,-1.7953634817037358,-3.4621770562125556
1601568770.8,1601568770.7943141,1601568770.7935321,35,71,3.8,4.2637,250,1601568770.794,-1.648381695962874,-3.4238629914782743
1601568770.9,1601568770.907712,1601568770.906866,35,72,3.96,4.2288000000000014,250,1601568770.908,-1.8412400241247053,-3.5059143134938786
1601568771.0,1601568770.994373,1601568770.994373,35,73,4.0600000000000005,4.2096,250,1601568770.994,-1.956397199479399,-3.5575426909412022
1601568771.1,1601568771.09223,1601568771.091819,35,74,4.0600000000000005,4.2061,250,1601568771.092,-1.9688365905554868,-3.550673524796366
1601568771.2,1601568771.201629,1601568771.200836,35,75,4.16,4.1852,250,1601568771.202,-2.092920874642095,-3.595174851448448
1601568771.3,1601568771.301367,1601568771.300562,35,76,4.26,4.166,250,1601568771.301,-2.2135187700095247,-3.639771236604784
1601568771.4,1601568771.401845,1601568771.400093,35,77,4.26,4.1573,250,1601568771.402,-2.2451006102133166,-3.620376119965962
1601568771.5,1601568771.4896119,1601568771.4886189,35,78,4.21,4.1677,250,1601568771.49,-2.181420358150128,-3.6007645328524562
1601568771.6,1601568771.5881119,1601568771.5875509,35,79,4.21,4.1695,250,1601568771.588,-2.174935451590909,-3.604685254139818
1601568771.7,1601568771.698107,1601568771.698107,35,80,4.16,4.2009,250,1601568771.698,-2.036221011534548,-3.627589281077066
1601568771.8,1601568771.787368,1601568771.7863722,35,81,4.01,4.2445,250,1601568771.787,-1.8085226696371106,-3.5790146344222533
1601568771.9,1601568771.893349,1601568771.893349,35,82,3.96,4.2620000000000005,250,1601568771.893,-1.7238503995268397,-3.565100251052017
1601568772.0,1601568771.994019,1601568771.994019,35,83,3.96,4.2707000000000015,250,1601568771.994,-1.6927691799058624,-3.5799626399671873
1601568772.1,1601568772.092559,1601568772.091801,35,84,3.96,4.2724,250,1601568772.093,-1.6866808002984393,-3.5828351731421604
1601568772.2,1601568772.202111,1601568772.201466,35,85,4.01,4.2620000000000005,250,1601568772.202,-1.7456161873996532,-3.6101141431107546
1601568772.3,1601568772.303382,1601568772.3024142,35,86,4.11,4.248,250,1601568772.303,-1.8407727243278413,-3.6747320687868745
1601568772.4,1601568772.4017859,1601568772.401176,35,87,4.0600000000000005,4.2585000000000015,250,1601568772.402,-1.780164072073089,-3.6489198232490887
1601568772.5,1601568772.4883099,1601568772.4879231,35,88,4.01,4.2724,250,1601568772.488,-1.707977275049682,-3.6280729909848644
1601568772.6,1601568772.587433,1601568772.586997,35,89,3.9,4.2899,250,1601568772.587,-1.5991242077180816,-3.5570777006258965
1601568772.7,1601568772.6893961,1601568772.6884232,35,90,3.9,4.2899,250,1601568772.689,-1.5991242077180816,-3.5570777006258965
1601568772.8,1601568772.789079,1601568772.7883382,35,91,3.9,4.2899,250,1601568772.789,-1.5991242077180816,-3.5570777006258965
1601568772.9,1601568772.9093812,1601568772.9093812,35,92,3.85,4.2882,250,1601568772.909,-1.5845898373656144,-3.50878540912915
1601568773.0,1601568772.996404,1601568772.996404,35,93,3.8,4.2847,250,1601568772.996,-1.5761224029511296,-3.4577215288272645
1601568773.1,1601568773.09532,1601568773.09532,35,94,3.8,4.2864,250,1601568773.095,-1.5702420016870953,-3.460395939215295
1601568773.2,1601568773.1940448,1601568773.1940448,35,95,3.85,4.2742,250,1601568773.194,-1.6335559411569407,-3.4862580207309475
1601568773.3,1601568773.305153,1601568773.304628,35,96,3.85,4.2672,250,1601568773.305,-1.6579195260476625,-3.4747378095548296
1601568773.4,1601568773.403303,1601568773.403303,35,97,3.9,4.2602,250,1601568773.403,-1.7040486507875252,-3.508021977660518
1601568773.5,1601568773.491401,1601568773.4909642,35,98,4.01,4.248,250,1601568773.491,-1.7959850668016162,-3.5853225294003317
1601568773.6,1601568773.589457,1601568773.589457,35,99,4.0600000000000005,4.2393,250,1601568773.589,-1.8498909185557968,-3.614070224752805
1601568773.7,1601568773.701779,1601568773.701407,35,100,4.0600000000000005,4.2375,250,1601568773.702,-1.8563932446249982,-3.610734568105315
1601568773.8,1601568773.789357,1601568773.788411,35,101,4.01,4.248,250,1601568773.789,-1.7959850668016162,-3.5853225294003317
1601568773.9,1601568773.8875039,1601568773.8875039,35,102,4.0600000000000005,4.2498000000000005,250,1601568773.888,-1.81184190418173,-3.6332944986955193
1601568774.0,1601568773.9962401,1601568773.9958448,35,103,4.0600000000000005,4.2463000000000015,250,1601568773.996,-1.824547311443925,-3.6269308110719107
1601568774.1,1601568774.093243,1601568774.093243,35,104,4.0600000000000005,4.2375,250,1601568774.093,-1.8563932446249982,-3.610734568105315
1601568774.2,1601568774.202949,1601568774.202194,35,105,4.0600000000000005,4.2253,250,1601568774.203,-1.9003049625347728,-3.587818424804371
1601568774.3,1601568774.304667,1601568774.30367,35,106,4.01,4.2236,250,1601568774.305,-1.8829236539325636,-3.5404376160951125
1601568774.4,1601568774.401712,1601568774.401712,35,107,3.96,4.2288000000000014,250,1601568774.402,-1.8412400241247053,-3.5059143134938786
1601568774.5,1601568774.48932,1601568774.488827,35,108,3.9,4.2306,250,1601568774.489,-1.8071244838243765,-3.4560528207714767
1601568774.6,1601568774.586104,1601568774.586104,35,109,3.75,4.2463000000000015,250,1601568774.586,-1.6852345856932802,-3.3499976703250405
1601568774.7,1601568774.685987,1601568774.685987,35,110,3.54,4.2794,250,1601568774.686,-1.4853337922459893,-3.213313480756608
1601568774.8,1601568774.794087,1601568774.793825,35,111,3.44,4.3196,250,1601568774.794,-1.316716713128488,-3.1780272335787356
1601568774.9,1601568774.902839,1601568774.902839,35,112,3.34,4.3457,250,1601568774.903,-1.1974785143749007,-3.117955292753647
1601568775.0,1601568774.991214,1601568774.990848,35,113,3.24,4.3475,250,1601568774.991,-1.1561796993422517,-3.026689363451238
1601568775.1,1601568775.0913858,1601568775.090592,35,114,3.13,4.3545,250,1601568775.091,-1.0964319676787253,-2.9316781781519197
1601568775.2,1601568775.200171,1601568775.199442,35,115,3.03,4.351,250,1601568775.2,-1.0713287211768494,-2.834282055685633
1601568775.3,1601568775.3032901,1601568775.301468,35,116,3.08,4.3126,250,1601568775.303,-1.1988098328458645,-2.837120897084238
1601568775.4,1601568775.401994,1601568775.40121,35,117,3.13,4.2882,250,1601568775.402,-1.2882509586894475,-2.852596968980322
1601568775.5,1601568775.489289,1601568775.489289,35,118,3.39,4.2393,250,1601568775.489,-1.5446133531783623,-3.0176596211605933
1601568775.6,1601568775.589912,1601568775.588967,35,119,3.49,4.2131,250,1601568775.59,-1.6710170223009033,-3.063952041266414
1601568775.7,1601568775.699613,1601568775.698919,35,120,3.49,4.1782,250,1601568775.7,-1.7769096880710504,-3.003779612494772
1601568775.8,1601568775.786765,1601568775.786072,35,121,3.49,4.1817,250,1601568775.787,-1.7663855973310856,-3.009980385574183
1601568775.9,1601568775.907442,1601568775.90644,35,122,3.39,4.1677,250,1601568775.907,-1.7565356328097232,-2.8994279730094603
1601568776.0,1601568775.994284,1601568775.994284,35,123,3.29,4.1450000000000005,250,1601568775.994,-1.76815125309546,-2.7744803380411533
1601568776.1,1601568776.093286,1601568776.092534,35,124,3.24,4.1241,250,1601568776.093,-1.7980005890407542,-2.6953281584640307
1601568776.2,1601568776.1920462,1601568776.191207,35,125,3.29,4.1346,250,1601568776.192,-1.7969097077038267,-2.7559418539511586
1601568776.3,1601568776.30283,1601568776.300911,35,126,3.29,4.1625000000000005,250,1601568776.303,-1.71932958413757,-2.804996574170694
1601568776.4,1601568776.400676,1601568776.400676,35,127,3.24,4.173,250,1601568776.401,-1.6641022931781597,-2.7799934456468045
1601568776.5,1601568776.488978,1601568776.488978,35,128,3.18,4.1957,250,1601568776.489,-1.570932889043658,-2.7648815269593285
1601568776.6,1601568776.588422,1601568776.587956,35,129,3.13,4.1974,250,1601568776.588,-1.5416040597785672,-2.724033208842036
1601568776.7,1601568776.688691,1601568776.687839,35,130,3.08,4.1887,250,1601568776.689,-1.5402406022148558,-2.6672193174331986
1601568776.8,1601568776.788332,1601568776.787816,35,131,2.98,4.1817,250,1601568776.788,-1.5082604813887206,-2.570126518341279
1601568776.9,1601568776.9112349,1601568776.90954,35,132,2.93,4.1799,250,1601568776.911,-1.4875002990938933,-2.5243301805024596
1601568777.0,1601568776.989206,1601568776.9872339,35,133,2.93,4.1765,250,1601568776.989,-1.4960744074281191,-2.5192580986152655
1601568777.1,1601568777.087016,1601568777.086268,35,134,2.88,4.1695,250,1601568777.087,-1.4878418291168216,-2.465912952950754
1601568777.2,1601568777.197222,1601568777.196718,35,135,2.93,4.1677,250,1601568777.197,-1.5181856649358374,-2.5059952687072915
1601568777.3,1601568777.298299,1601568777.297316,35,136,2.98,4.1625000000000005,250,1601568777.298,-1.557325884720352,-2.5406959851150965
1601568777.4,1601568777.407982,1601568777.407164,35,137,3.13,4.1485,250,1601568777.408,-1.6729134208224026,-2.6454225912757847
1601568777.5,1601568777.494768,1601568777.494768,35,138,3.18,4.1485,250,1601568777.495,-1.6996372773850608,-2.6876817381012765
1601568777.6,1601568777.594517,1601568777.593756,35,139,3.29,4.1381000000000006,250,1601568777.595,-1.7872529248477602,-2.7622141449610904
1601568777.7,1601568777.7062788,1601568777.705184,35,140,3.39,4.1363,250,1601568777.706,-1.8466968454747066,-2.8428525746006894
1601568777.8,1601568777.793993,1601568777.793415,35,141,3.34,4.1293000000000015,250,1601568777.794,-1.839021150351149,-2.788117861310948
1601568777.9,1601568777.906268,1601568777.905781,35,142,3.34,4.1154,250,1601568777.906,-1.8775970848872514,-2.76228694867548
1601568778.0,1601568777.992607,1601568777.992607,35,143,3.34,4.1119,250,1601568777.993,-1.88725356919838,-2.7556984533050732
1601568778.1,1601568778.092288,1601568778.0915391,35,144,3.34,4.0997,250,1601568778.092,-1.9207318086780667,-2.732469454382296
1601568778.2,1601568778.2021039,1601568778.201242,35,145,3.34,4.0892,250,1601568778.202,-1.9493163313879813,-2.712151514975537
1601568778.3,1601568778.310708,1601568778.309998,35,146,3.34,4.0944,250,1601568778.311,-1.935186852370974,-2.722251246011382
1601568778.4,1601568778.398061,1601568778.398061,35,147,3.34,4.0944,250,1601568778.398,-1.935186852370974,-2.722251246011382
1601568778.5,1601568778.485862,1601568778.4855618,35,148,3.39,4.1101,250,1601568778.486,-1.9205372748646645,-2.7934989844020723
1601568778.6,1601568778.594399,1601568778.594399,35,149,3.49,4.1119,250,1601568778.594,-1.9720104660186668,-2.879457365878655
1601568778.7,1601568778.686728,1601568778.685991,35,150,3.54,4.1189,250,1601568778.687,-1.9797689533308405,-2.934640504632094
1601568778.8,1601568778.7962,1601568778.7962,35,151,3.54,4.1346,250,1601568778.796,-1.93345299856278,-2.9653599279596055
1601568778.9,1601568778.906067,1601568778.905359,35,152,3.49,4.1433,250,1601568778.906,-1.8806382797407353,-2.9399489214565975
1601568779.0,1601568778.995935,1601568778.994939,35,153,3.39,4.1765,250,1601568778.996,-1.7309529833383357,-2.914773021947355
1601568779.1,1601568779.095779,1601568779.0952141,35,154,3.24,4.2079,250,1601568779.096,-1.5660868725513595,-2.8363659685629963
1601568779.2,1601568779.1949651,1601568779.194166,35,155,3.18,4.2079,250,1601568779.195,-1.5370852638004082,-2.783840672848867
1601568779.3,1601568779.306173,1601568779.306173,35,156,3.18,4.2044000000000015,250,1601568779.306,-1.546819271624897,-2.7784438344026
1601568779.4,1601568779.407346,1601568779.406896,35,157,3.18,4.1974,250,1601568779.407,-1.5662303227143273,-2.767548116331526
1601568779.5,1601568779.493675,1601568779.492981,35,158,3.24,4.1957,250,1601568779.494,-1.600573132233161,-2.817049102939693
1601568779.6,1601568779.593416,1601568779.59266,35,159,3.18,4.2026,250,1601568779.593,-1.5518179619796344,-2.7756550601393855
1601568779.7,1601568779.704077,1601568779.704077,35,160,3.18,4.2114,250,1601568779.704,-1.5273324267006567,-2.7892034092817046
1601568779.8,1601568779.792629,1601568779.7917929,35,161,3.13,4.234,250,1601568779.793,-1.4408942814699213,-2.778619022037256
1601568779.9,1601568779.903385,1601568779.9026349,35,162,3.13,4.2463000000000015,250,1601568779.903,-1.4066091341919913,-2.7961313888313004
1601568780.0,1601568779.9921632,1601568779.991223,35,163,3.08,4.2620000000000005,250,1601568779.992,-1.3407725329653197,-2.772855750818236
1601568780.1,1601568780.088939,1601568780.088939,35,164,3.03,4.269,250,1601568780.089,-1.2998796924891352,-2.737007998719468
1601568780.2,1601568780.199658,1601568780.198849,35,165,3.03,4.2567,250,1601568780.2,-1.3334457138521714,-2.720812843289533
1601568780.3,1601568780.3043098,1601568780.302562,35,166,3.13,4.2410000000000005,250,1601568780.304,-1.4214088053939105,-2.7886371237485625
1601568780.4,1601568780.403045,1601568780.402316,35,167,3.29,4.2218,250,1601568780.403,-1.5500686399189472,-2.901962648198599
1601568780.5,1601568780.492951,1601568780.492029,35,168,3.44,4.2026,250,1601568780.493,-1.6786961601289125,-3.0025954109683917
1601568780.6,1601568780.592549,1601568780.5920901,35,169,3.44,4.1695,250,1601568780.593,-1.777144407000648,-2.945396027135623
1601568780.7,1601568780.691792,1601568780.691792,35,170,3.49,4.1503000000000005,250,1601568780.692,-1.8600127299074938,-2.9530412534507664
1601568780.8,1601568780.7925231,1601568780.791703,35,171,3.49,4.1573,250,1601568780.793,-1.8392960398226468,-2.9659888870143685
1601568780.9,1601568780.9006028,1601568780.89981,35,172,3.49,4.1974,250,1601568780.901,-1.7189131529160384,-3.0373405427663602
1601568781.0,1601568780.989544,1601568780.9885972,35,173,3.44,4.2236,250,1601568780.99,-1.6152761520019996,-3.037183391363388
1601568781.1,1601568781.089981,1601568781.089981,35,174,3.39,4.2515,250,1601568781.09,-1.507683870361952,-3.036278865165452
1601568781.2,1601568781.1996949,1601568781.198943,35,175,3.34,4.2724,250,1601568781.2,-1.422604513383027,-3.0218862318926303
1601568781.3,1601568781.301266,1601568781.300425,35,176,3.29,4.2899,250,1601568781.301,-1.3490047803570484,-3.000714265399795
1601568781.4,1601568781.402319,1601568781.400139,35,177,3.29,4.3091,250,1601568781.402,-1.2911459652599848,-3.0260604911985585
1601568781.5,1601568781.488774,1601568781.488774,35,178,3.29,4.3161000000000005,250,1601568781.489,-1.26993208186398,-3.035024300965746
1601568781.6,1601568781.58877,1601568781.5877721,35,179,3.24,4.3283000000000005,250,1601568781.589,-1.214075464262655,-3.003934214838171
1601568781.7,1601568781.700566,1601568781.699738,35,180,3.24,4.3388,250,1601568781.701,-1.1824678092801304,-3.0165161826213116
1601568781.8,1601568781.788835,1601568781.787984,35,181,3.29,4.3370000000000015,250,1601568781.789,-1.206227342408461,-3.0609011088936247
1601568781.9,1601568781.908429,1601568781.9076278,35,182,3.39,4.3283000000000005,250,1601568781.908,-1.2702826616822223,-3.143005243302901
1601568782.0,1601568781.99521,1601568781.994389,35,183,3.49,4.2934,250,1601568781.995,-1.4198614580227618,-3.1881175386145157
1601568782.1,1601568782.092882,1601568782.092882,35,184,3.54,4.2742,250,1601568782.093,-1.5020228653754728,-3.205546335944819
1601568782.2,1601568782.204248,1601568782.2036269,35,185,3.6,4.255,250,1601568782.204,-1.5897851484704324,-3.2299509565476137
1601568782.3,1601568782.301841,1601568782.3012722,35,186,3.49,4.2567,250,1601568782.302,-1.5358830169452404,-3.1338735389704526
1601568782.4,1601568782.399384,1601568782.3981779,35,187,3.39,4.2602,250,1601568782.399,-1.4812115195306952,-3.049280642120297
1601568782.5,1601568782.4858382,1601568782.485238,35,188,3.08,4.2934,250,1601568782.486,-1.2530582494871363,-2.813582240381865
1601568782.6,1601568782.594375,1601568782.593694,35,189,2.93,4.3161000000000005,250,1601568782.594,-1.1309729482861588,-2.7029243774558167
1601568782.7,1601568782.6939359,1601568782.693376,35,190,2.82,4.3405000000000005,250,1601568782.694,-1.0247201333700702,-2.62723212683349
1601568782.8,1601568782.79233,1601568782.791808,35,191,2.77,4.3475,250,1601568782.792,-0.9884622738203818,-2.5876325730740524
1601568782.9,1601568782.902986,1601568782.902202,35,192,2.82,4.3615,250,1601568782.903,-0.9693263712641016,-2.6481703846187785
1601568783.0,1601568782.991958,1601568782.99121,35,193,2.72,4.3789,250,1601568782.992,-0.8903696214573155,-2.570144341702613
1601568783.1,1601568783.0896962,1601568783.0896962,35,194,2.67,4.3981,250,1601568783.09,-0.8254047561144682,-2.5392138524715904
1601568783.2,1601568783.199926,1601568783.199266,35,195,2.62,4.4313,250,1601568783.2,-0.7267933841422303,-2.5171752773231915
1601568783.3,1601568783.303605,1601568783.301836,35,196,2.62,4.4574,250,1601568783.304,-0.6608550327955027,-2.535285117226237
1601568783.4,1601568783.401288,1601568783.400461,35,197,2.57,4.4714,250,1601568783.401,-0.613364280666542,-2.495733210742369
1601568783.5,1601568783.488707,1601568783.488172,35,198,2.57,4.4574,250,1601568783.489,-0.6482432955284129,-2.4869018134623775
1601568783.6,1601568783.588615,1601568783.588615,35,199,2.57,4.447,250,1601568783.589,-0.6740715514717792,-2.480025714281291
1601568783.7,1601568783.700286,1601568783.6992462,35,200,2.57,4.4348,250,1601568783.7,-0.7042769508506499,-2.471617684129265
1601568783.8,1601568783.787492,1601568783.7867188,35,201,2.52,4.4487000000000005,250,1601568783.787,-0.6568223463434927,-2.432896299751354
1601568783.9,1601568783.906759,1601568783.906759,35,202,2.52,4.4924,250,1601568783.907,-0.5499115500139274,-2.459267632276178
1601568784.0,1601568783.9952831,1601568783.994532,35,203,2.46,4.5098,250,1601568783.995,-0.49496684679922315,-2.4096903993188903
1601568784.1,1601568784.0936232,1601568784.093055,35,204,2.41,4.5238000000000005,250,1601568784.094,-0.45181012326141345,-2.3672700759563763
1601568784.2,1601568784.2015882,1601568784.201167,35,205,2.41,4.5482000000000005,250,1601568784.202,-0.39391997654275546,-2.3775884951102357
1601568784.3,1601568784.302317,1601568784.300575,35,206,2.41,4.5447000000000015,250,1601568784.302,-0.4022391065284048,-2.376195215292555
1601568784.4,1601568784.400328,1601568784.399977,35,207,2.41,4.5482000000000005,250,1601568784.4,-0.39391997654275546,-2.3775884951102357
1601568784.5,1601568784.4896839,1601568784.487982,35,208,2.36,4.5552,250,1601568784.49,-0.36944021871752974,-2.3309041002996977
1601568784.6,1601568784.589416,1601568784.588468,35,209,2.31,4.543,250,1601568784.589,-0.3894200446235641,-2.2769391798740215
1601568784.7,1601568784.69034,1601568784.69034,35,210,2.26,4.5185,250,1601568784.69,-0.43544878240811435,-2.2176528939171902
1601568784.8,1601568784.791162,1601568784.789666,35,211,2.21,4.4766,250,1601568784.791,-0.5162785590186246,-2.1488500295501436
1601568784.9,1601568784.900917,1601568784.900917,35,212,2.16,4.4540000000000015,250,1601568784.901,-0.5519304268058689,-2.0882942330921406
1601568785.0,1601568784.9876199,1601568784.9876199,35,213,2.0,4.4051,250,1601568784.988,-0.6049514471694787,-1.9063141783471982
1601568785.1,1601568785.087218,1601568785.086606,35,214,1.95,4.3737,250,1601568785.087,-0.6478891302814526,-1.8392225734976022
1601568785.2,1601568785.196833,1601568785.195822,35,215,1.9,4.3335,250,1601568785.197,-0.7027881045397496,-1.7652447082819496
1601568785.3,1601568785.299546,1601568785.297743,35,216,1.9,4.2882,250,1601568785.3,-0.7820053742843291,-1.7316083837260738
1601568785.4,1601568785.408192,1601568785.407585,35,217,2.0,4.2515,250,1601568785.408,-0.8894890090630985,-1.7913149646993816
1601568785.5,1601568785.4961631,1601568785.4961631,35,218,2.21,4.1991000000000005,250,1601568785.496,-1.085209540332326,-1.9252065482881833
1601568785.6,1601568785.59394,1601568785.59394,35,219,2.36,4.1607,250,1601568785.594,-1.2369382566073603,-2.0098715753353855
1601568785.7,1601568785.704934,1601568785.704427,35,220,2.52,4.1206000000000005,250,1601568785.705,-1.4057736043498452,-2.091458958075258
1601568785.8,1601568785.793191,1601568785.792491,35,221,2.67,4.0944,250,1601568785.793,-1.5469906873744015,-2.1761709062426315
1601568785.9,1601568785.9028962,1601568785.901948,35,222,2.67,4.0909,250,1601568785.903,-1.5545977946874177,-2.1707431208581585
1601568786.0,1601568785.9892619,1601568785.9892619,35,223,2.67,4.1084000000000005,250,1601568785.989,-1.5163736873015827,-2.197614807116889
1601568786.1,1601568786.0903769,1601568786.089705,35,224,2.67,4.1154,250,1601568786.09,-1.5009533582781323,-2.208175494899261
1601568786.2,1601568786.199121,1601568786.199121,35,225,2.67,4.1241,250,1601568786.199,-1.4816856705983992,-2.221150056512025
1601568786.3,1601568786.3084939,1601568786.3077462,35,226,2.77,4.1485,250,1601568786.308,-1.4805016535712636,-2.3411567341322437
1601568786.4,1601568786.406491,1601568786.406491,35,227,2.88,4.1415000000000015,250,1601568786.406,-1.5562951743061813,-2.4232922503138767
1601568786.5,1601568786.4934778,1601568786.4934778,35,228,2.98,4.1398,250,1601568786.493,-1.614593510589706,-2.504693153973478
1601568786.6,1601568786.592603,1601568786.591846,35,229,3.08,4.1258,250,1601568786.593,-1.7048521853783793,-2.5651274872821745
1601568786.7,1601568786.693949,1601568786.693477,35,230,3.18,4.1293000000000015,250,1601568786.694,-1.7509243287774416,-2.6545553290325796
1601568786.8,1601568786.794303,1601568786.7935529,35,231,3.24,4.1241,250,1601568786.794,-1.7980005890407542,-2.6953281584640307
1601568786.9,1601568786.9064429,1601568786.906177,35,232,3.24,4.1189,250,1601568786.906,-1.811991923387549,-2.6859421567819166
1601568787.0,1601568786.9942632,1601568786.99351,35,233,3.24,4.1189,250,1601568786.994,-1.811991923387549,-2.6859421567819166
1601568787.1,1601568787.093126,1601568787.0923269,35,234,3.18,4.1223,250,1601568787.093,-1.7694631668580756,-2.6422339224854015
1601568787.2,1601568787.192399,1601568787.192399,35,235,3.08,4.1084000000000005,250,1601568787.192,-1.7492250774864702,-2.535076256898883
1601568787.3,1601568787.304305,1601568787.303224,35,236,3.03,4.0787,250,1601568787.304,-1.7941282665146627,-2.441721475372056
1601568787.4,1601568787.4039712,1601568787.403139,35,237,2.98,4.0630000000000015,250,1601568787.404,-1.8020056125353778,-2.3734312234381254
1601568787.5,1601568787.491383,1601568787.4906821,35,238,2.93,4.0613,250,1601568787.491,-1.775735191455938,-2.3305931712388035
1601568787.6,1601568787.591521,1601568787.590662,35,239,2.98,4.0595,250,1601568787.592,-1.810301567584172,-2.367109679419669
1601568787.7,1601568787.699909,1601568787.699909,35,240,2.98,4.0489999999999995,250,1601568787.7,-1.835055970559304,-2.3479713765109342
1601568787.8,1601568787.789466,1601568787.788652,35,241,3.03,4.0595,250,1601568787.789,-1.8406757549597454,-2.4068262847790596
1601568787.9,1601568787.912138,1601568787.911412,35,242,3.13,4.0595,250,1601568787.912,-1.9014241297108923,-2.4862594954978405
1601568788.0,1601568787.989439,1601568787.98871,35,243,3.18,4.0595,250,1601568787.989,-1.9317983170864657,-2.525976100857231
1601568788.1,1601568788.0891778,1601568788.0883892,35,244,3.24,4.0525,250,1601568788.089,-1.986214425139369,-2.559795354587606
1601568788.2,1601568788.199029,1601568788.198132,35,245,3.24,4.0613,250,1601568788.199,-1.9636116110297743,-2.577174701301612
1601568788.3,1601568788.310206,1601568788.3097289,35,246,3.24,4.0648,250,1601568788.31,-1.954579490882429,-2.584031542729652
1601568788.4,1601568788.4008071,1601568788.4008071,35,247,3.34,4.0752000000000015,250,1601568788.401,-1.9870941823722064,-2.6845961913074623
1601568788.5,1601568788.488412,1601568788.488412,35,248,3.39,4.0613,250,1601568788.488,-2.0545195559848564,-2.6964883448803905
1601568788.6,1601568788.587038,1601568788.587038,35,249,3.6,4.0456,250,1601568788.587,-2.2264773236521345,-2.8289218312393904
1601568788.7,1601568788.686496,1601568788.685966,35,250,3.75,4.0508000000000015,250,1601568788.686,-2.3038925984571366,-2.9588137648007558
1601568788.8,1601568788.7852721,1601568788.7845562,35,0,3.85,4.0421000000000005,250,1601568788.785,-2.3916680102344885,-3.0170223944845027
1601568788.9,1601568788.906911,1601568788.905906,35,1,3.96,4.0159,250,1601568788.907,-2.540452250626318,-3.037713344324588
1601568789.0,1601568788.9957528,1601568788.995065,35,2,3.96,4.0106,250,1601568788.996,-2.556516375408732,-3.024206345847948
1601568789.1,1601568789.09253,1601568789.09253,35,3,3.8,3.9897,250,1601568789.093,-2.513334730764317,-2.850113775120891
1601568789.2,1601568789.190285,1601568789.190285,35,4,3.6,3.9775,250,1601568789.19,-2.413817257466133,-2.6708587097708247
1601568789.3,1601568789.309356,1601568789.306994,35,5,3.44,4.0072,250,1601568789.309,-2.2297314517680142,-2.619522409332759
1601568789.4,1601568789.405888,1601568789.405888,35,6,3.44,4.0368,250,1601568789.406,-2.15122818111448,-2.684365346367533
1601568789.5,1601568789.4931061,1601568789.492732,35,7,3.44,4.0508000000000015,250,1601568789.493,-2.1134374769846795,-2.714218493577227
1601568789.6,1601568789.592024,1601568789.591275,35,8,3.54,4.0456,250,1601568789.592,-2.1893693682579323,-2.7817731340520675
1601568789.7,1601568789.704842,1601568789.704561,35,9,3.6,4.0264,250,1601568789.705,-2.280378914048017,-2.7856546821824826
1601568789.8,1601568789.791388,1601568789.791388,35,10,3.7,4.0264,250,1601568789.791,-2.343722772771573,-2.863033978909774
1601568789.9,1601568789.9033651,1601568789.90252,35,11,3.75,4.0141,250,1601568789.903,-2.410905318335143,-2.8722875110307675
1601568790.0,1601568789.9911711,1601568789.9911711,35,12,3.75,3.9897,250,1601568789.991,-2.480264536938471,-2.812612278079827
1601568790.1,1601568790.090293,1601568790.090293,35,13,3.7,3.967,250,1601568790.09,-2.5095534675522515,-2.7188492774511195
1601568790.2,1601568790.189952,1601568790.1889071,35,14,3.85,3.9635,250,1601568790.19,-2.6211778624170448,-2.81991606498754
1601568790.3,1601568790.302474,1601568790.3014722,35,15,3.96,3.9635,250,1601568790.302,-2.696068658486103,-2.900485095415755
1601568790.4,1601568790.402278,1601568790.401446,35,16,4.0600000000000005,3.967,250,1601568790.402,-2.7537262373681464,-2.9833859639058233
1601568790.5,1601568790.490972,1601568790.490972,35,17,3.9,3.9757,250,1601568790.491,-2.620172631011808,-2.888718640452313
1601568790.6,1601568790.590707,1601568790.5897632,35,18,3.8,3.9775,250,1601568790.591,-2.5479182162142515,-2.819239749202537
1601568790.7,1601568790.696176,1601568790.696176,35,19,3.7,3.9827,250,1601568790.696,-2.4665600039198665,-2.7579125705980654
1601568790.8,1601568790.793991,1601568790.793191,35,20,3.54,3.9862,250,1601568790.794,-2.3506482339888453,-2.6468949507007493
1601568790.9,1601568790.90595,1601568790.905098,35,21,3.49,3.988,250,1601568790.906,-2.3127461190475653,-2.613676603719447
1601568791.0,1601568790.994701,1601568790.993861,35,22,3.39,4.0002,250,1601568790.995,-2.215338718322208,-2.56600357815466
1601568791.1,1601568791.094114,1601568791.0936,35,23,3.29,4.0403,250,1601568791.094,-2.048426442476575,-2.574499778551702
1601568791.2,1601568791.19399,1601568791.193143,35,24,3.24,4.0717,250,1601568791.194,-1.936703286136683,-2.597456521574014
1601568791.3,1601568791.324613,1601568791.32315,35,25,3.24,4.0595,250,1601568791.325,-1.9682473419371538,-2.5736360272884995
1601568791.4,1601568791.401317,1601568791.4003642,35,26,3.29,4.0246,250,1601568791.401,-2.0885919753826143,-2.542023516879289
1601568791.5,1601568791.487241,1601568791.486721,35,27,3.34,4.0072,250,1601568791.487,-2.164913677007316,-2.5433735020847137
