nearest10hz,bearing_north,bearing_east,latitude,longitude,velocity_ms
1601568806.3,-7.873185618930731e-18,-0.04285962627163113,40.594961700000006,-105.1400314,0.04285962627163113
1601568806.7,1.7349200355544796e-18,0.02833339435929443,40.594961700000006,-105.14003135,0.02833339435929443
1601568806.9,-7.9539400417891e-18,-0.043299232874474194,40.594961700000006,-105.1400314,0.043299232874474194
1601568807.0,-7.873195147437052e-18,-0.04285967814240361,40.594961700000006,-105.1400313,0.04285967814240361
1601568808.4,-0.05559744281565868,6.8087230384974416e-18,40.594961700000006,-105.1400313,0.05559744281565868
1601568808.5,-0.04465657822308912,5.4688535581779485e-18,40.59496179999999,-105.1400313,0.04465657822308912
1601568808.7,0.0,0.0,40.59496179999999,-105.1400313,0.0
1601568811.7,-0.036577293461515316,4.4794265359118146e-18,40.59496179999999,-105.1400313,0.036577293461515316
1601568811.8,0.0,0.0,40.5949619,-105.1400313,0.0
1601568812.0,-0.05477581193758769,6.708102276006414e-18,40.5949619,-105.1400313,0.05477581193758769
1601568816.2,-0.05587681447274226,6.842936199059431e-18,40.5949619,-105.1400313,0.05587681447274226
1601568816.3,-0.05587681447274226,6.842936199059431e-18,40.594962,-105.1400313,0.05587681447274226
1601568816.4,0.0,0.0,40.594962,-105.1400313,0.0
1601568816.7,0.066132813445694,0.0,40.59496195,-105.1400313,0.066132813445694
1601568816.9,-0.05371735203999945,6.578478323445687e-18,40.5949619,-105.1400313,0.05371735203999945
1601568817.0,-0.0534591141893713,6.546853307726641e-18,40.594962,-105.1400313,0.0534591141893713
1601568817.5,0.04557165508824936,0.0,40.594962,-105.1400313,0.04557165508824936
1601568817.7,-0.036338240738693316,4.450151020728672e-18,40.59496195,-105.1400313,0.036338240738693316
1601568822.0,0.05320328664459721,0.0,40.594962,-105.1400313,0.05320328664459721
1601568822.1,0.05673214639582665,0.0,40.5949619,-105.1400313,0.05673214639582665
1601568822.2,-7.873186714226517e-18,-0.042859632234143685,40.5949619,-105.1400313,0.042859632234143685
1601568822.3,-7.716508379474243e-18,-0.0420067151053772,40.5949619,-105.1400312,0.0420067151053772
1601568822.4,0.0,0.0,40.5949619,-105.1400312,0.0
1601568823.1,-0.057023059492816705,6.983310728546707e-18,40.5949619,-105.1400312,0.057023059492816705
1601568823.2,-0.05587688141786099,6.842944397471968e-18,40.594962,-105.1400312,0.05587688141786099
1601568823.3,0.0,0.0,40.594962,-105.1400312,0.0
1601568826.1,-7.833424892891066e-18,-0.042643178960360933,40.594962,-105.1400312,0.042643178960360933
1601568826.2,0.0,0.0,40.594962,-105.1400311,0.0
1601568826.4,-7.87318558360386e-18,-0.042859626079320604,40.594962,-105.1400311,0.042859626079320604
1601568835.4,0.057914051435752824,0.0,40.594962,-105.1400311,0.057914051435752824
1601568835.5,0.0448366813904811,0.0,40.5949619,-105.1400311,0.0448366813904811
1601568835.7,0.0,0.0,40.5949619,-105.1400311,0.0
1601568839.5,-0.045018193274974215,5.5131386297594076e-18,40.5949619,-105.1400311,0.045018193274974215
1601568839.7,-0.027660433249029046,3.3874261041452443e-18,40.594962,-105.1400311,0.027660433249029046
1601568843.3,-7.678309490656264e-18,-0.041798770039939696,40.594962,-105.1400311,0.041798770039939696
1601568843.4,0.0,0.0,40.594962,-105.14003100000001,0.0
1601568843.5,2.118877099646942e-18,0.034603889074338604,40.594962,-105.1400311,0.034603889074338604
1601568844.7,-5.423134282601652e-18,-0.02952216800456235,40.594962,-105.1400311,0.02952216800456235
1601568844.8,-7.87318558360386e-18,-0.042859626079320604,40.594962,-105.14003100000001,0.042859626079320604
1601568844.9,2.4856060619655517e-18,0.04059302753571278,40.594962,-105.14003100000001,0.04059302753571278
1601568845.0,2.4976129494099734e-18,0.04078911488845451,40.594962,-105.1400311,0.04078911488845451
1601568845.1,-7.794063778384443e-18,-0.042428907032955536,40.594962,-105.1400311,0.042428907032955536
1601568845.2,-7.716507271351251e-18,-0.042006709073036594,40.594962,-105.14003100000001,0.042006709073036594
1601568845.5,2.101651692045998e-18,0.034322576819851236,40.594962,-105.14003100000001,0.034322576819851236
1601568845.7,-5.003284053215828e-18,-0.02723660980836439,40.594962,-105.14003105,0.02723660980836439
1601568845.9,2.5721660394442082e-18,0.04200665924632393,40.594962,-105.14003100000001,0.04200665924632393
1601568846.0,2.62439519453462e-18,0.042859626079320604,40.594962,-105.1400311,0.042859626079320604
1601568846.3,-7.716507271351251e-18,-0.042006709073036594,40.594962,-105.1400311,0.042006709073036594
1601568846.5,2.0931415680894338e-18,0.034183595948591224,40.594962,-105.1400311,0.034183595948591224
1601568846.8,-7.833424892891066e-18,-0.042643178960360933,40.594962,-105.1400311,0.042643178960360933
1601568847.0,2.4502654385091e-18,0.040015871355154324,40.594962,-105.1400311,0.040015871355154324
1601568847.3,-7.678300428030723e-18,-0.04179872070530406,40.594962,-105.1400311,0.04179872070530406
1601568847.5,2.1541912619094313e-18,0.0351806131108049,40.594962,-105.14003100000001,0.0351806131108049
1601568847.7,-4.643764240971883e-18,-0.025279475106373815,40.594962,-105.14003105,0.025279475106373815
1601568848.0,-0.05294995606913725,6.4844994215061905e-18,40.594962,-105.14003100000001,0.05294995606913725
1601568848.1,0.0,0.0,40.594962100000004,-105.14003100000001,0.0
1601568848.2,0.05615906750079517,0.0,40.594962,-105.14003100000001,0.05615906750079517
1601568850.1,-0.05587688141786099,6.842944397471968e-18,40.594962,-105.14003100000001,0.05587688141786099
1601568850.2,-0.05615906750079517,6.877502225794895e-18,40.594962100000004,-105.14003100000001,0.05615906750079517
1601568851.2,2.5721660355971177e-18,0.04200665918349617,40.594962100000004,-105.14003100000001,0.04200665918349617
1601568851.3,0.0,0.0,40.594962100000004,-105.1400311,0.0
1601568851.4,-7.833424881174911e-18,-0.04264317889658116,40.594962100000004,-105.14003100000001,0.04264317889658116
1601568854.9,2.55943649305737e-18,0.041798769977422864,40.594962100000004,-105.14003100000001,0.041798769977422864
1601568855.2,2.7210829838281526e-18,0.0444386575088046,40.594962100000004,-105.1400311,0.0444386575088046
1601568855.3,-7.716507259809965e-18,-0.04200670901020876,40.594962100000004,-105.1400311,0.04200670901020876
1601568855.5,2.1188770964778178e-18,0.03460388902258288,40.594962100000004,-105.1400311,0.03460388902258288
1601568859.1,-0.057914051435752824,7.092425771644988e-18,40.594962100000004,-105.1400311,0.057914051435752824
1601568859.2,0.0,0.0,40.594962200000005,-105.1400311,0.0
1601568859.3,0.05532086649805809,0.0,40.594962100000004,-105.1400311,0.05532086649805809
1601568860.0,4.87741168314673e-18,0.07965417762154074,40.594962100000004,-105.1400311,0.07965417762154074
1601568860.1,1.0444567250364347e-17,0.1705727277062458,40.594962100000004,-105.1400313,0.1705727277062458
1601568860.2,1.5510175083019556e-17,0.25330038169075925,40.594962100000004,-105.1400315,0.25330038169075925
1601568860.3,0.05532086805097438,0.33605368401636715,40.594962100000004,-105.14003190000001,0.34057668297005544
1601568860.4,0.05731697358500436,0.4352241083150428,40.594962,-105.14003229999999,0.43898207243527404
1601568860.5,0.0463312180314635,0.45734800078983157,40.594962,-105.14003290000001,0.4596887812321884
1601568860.7,0.06479933554364328,0.7444039436934436,40.5949619,-105.14003394999999,0.7472312069618247
1601568860.8,0.11231800524396532,0.8102194802828919,40.59496179999999,-105.1400352,0.8179675669192898
1601568860.9,0.1064067000755435,0.8483751999743497,40.594961700000006,-105.1400362,0.8550221434281597
1601568861.0,0.1619344934586405,0.9427045878514638,40.594961600000005,-105.1400373,0.9565117459435115
1601568861.1,0.17019625515376316,1.0769571152305057,40.5949614,-105.1400385,1.090322609741712
1601568861.2,0.11009392637329782,1.1285655347120833,40.594961299999994,-105.14003980000001,1.1339227657844513
1601568861.3,0.05532088044697271,1.2181946476053132,40.5949612,-105.1400412,1.2194501216809408
1601568861.4,0.055320880643077164,1.260201365022363,40.5949612,-105.14004270000001,1.2614150309233485
1601568861.5,0.13451006256058176,1.0554188988754798,40.594961100000006,-105.1400442,1.0639558303959717
1601568861.7,0.22646976871414137,1.6605773693730765,40.594960799999996,-105.14004664999999,1.6762616973976097
1601568861.8,0.11231816505741056,1.4072250115387417,40.5949606,-105.1400491,1.411700252639375
1601568861.9,0.10640659834154773,1.3735583027414473,40.5949605,-105.1400508,1.3776736824083506
1601568862.0,0.11175366090383435,1.4850100905614374,40.5949604,-105.1400525,1.4892091356806463
1601568862.1,0.11346432510519436,1.5508201555705172,40.5949603,-105.1400543,1.5549653719602057
1601568862.2,0.10955176733673255,1.497343795683654,40.5949602,-105.1400561,1.5013460734284196
1601568862.3,0.109551649294267,1.5805277085811382,40.5949601,-105.14005790000002,1.58431985452933
1601568862.4,0.11288827931850323,1.7143851890822528,40.59496,-105.14005990000001,1.718097884333743
1601568862.5,0.04520121371537078,1.407224405886357,40.5949599,-105.1400619,1.4079501689490126
1601568862.7,0.10171871449160971,2.174945036834233,40.594959849999995,-105.1400651,2.1775281840551433
1601568862.8,0.1123180532440379,2.0042271786418864,40.594959700000004,-105.14006850000001,2.007371895960324
1601568862.9,0.05644418092539428,2.1001218718306918,40.5949596,-105.1400709,2.1008802493483505
1601568863.0,0.052950080159022195,2.05052940047546,40.5949596,-105.1400734,2.051212941945106
1601568863.1,0.055876887366841266,2.2487295919181505,40.594959499999995,-105.14007600000001,2.2494237048875827
1601568863.2,0.05946259049270259,2.483337247486354,40.594959499999995,-105.1400787,2.484049050325135
1601568863.3,0.05587695770465289,2.4608768446536597,40.5949594,-105.1400815,2.4615111372802847
1601568863.4,8.841536642307225e-08,2.57522061818771,40.5949594,-105.1400845,2.5752206181877115
1601568863.5,0.045018270503097375,2.119383162334169,40.5949594,-105.14008759999999,2.1198612297659185
1601568863.7,-0.036102120206783536,3.222575490460755,40.594959349999996,-105.1400924,3.2229250515827284
1601568863.8,-0.05615888190985428,2.9423761014430294,40.5949594,-105.14009750000001,2.9429119834545587
1601568863.9,-0.053203168133283726,2.8683129704473047,40.594959499999995,-105.140101,2.8688063499538723
1601568864.0,-0.05320322878091958,2.9491138799572623,40.594959499999995,-105.14010459999999,2.9495937449942646
1601568864.1,-0.055597319835705726,3.166254867263914,40.5949596,-105.14010829999998,3.166742955537335
1601568864.2,-0.05559731271602,3.250688326178518,40.5949596,-105.14011210000001,3.251163738591851
1601568864.3,-0.11231798828876796,3.32616827206727,40.594959700000004,-105.140116,3.3280641076457953
1601568864.4,-0.05673191855288003,3.4031845719361082,40.5949598,-105.1401199,3.4036574065623353
1601568864.5,-0.045759092801881965,2.8144490677606893,40.5949598,-105.1401239,2.814821033315096
1601568864.7,-0.09297837066246709,4.195410500552399,40.59495995,-105.14013015,4.196572641779009
1601568864.8,-0.0564439350332606,3.7287877936004823,40.59496,-105.1401366,3.729214974697221
1601568864.9,-0.053717169142749384,3.630231548125834,40.5949601,-105.14014099999999,3.630628957531849
1601568865.0,-0.052949762286540504,3.65878357115984,40.5949601,-105.1401455,3.659166694469569
1601568865.1,-0.11064151641076107,3.9066242877999033,40.5949602,-105.1401501,3.908190741402187
1601568865.2,-0.11175354414475533,4.0307465177511705,40.5949603,-105.1401548,4.032295418864062
1601568865.3,-0.11288801003211953,4.157384078958733,40.5949604,-105.1401596,4.158916455374953
1601568865.4,-0.11346391454985565,4.264750245619888,40.5949605,-105.1401645,4.266259335462376
1601568865.5,-0.09151833504653202,3.5441244892991213,40.5949606,-105.14016950000001,3.5453059108205944
1601568865.7,-0.10186079901191286,5.164304163701781,40.5949607,-105.1401773,5.165406304177937
1601568865.8,-0.17019594144014646,4.652454787555443,40.5949609,-105.1401852,4.6555667977949
1601568865.9,-0.10743443052380568,4.486802978117154,40.594961,-105.1401907,4.488089027782642
1601568866.0,-0.10490052657588148,4.460633969256635,40.594961100000006,-105.1401962,4.461867269222841
1601568866.1,-0.11119457597005533,4.812707258252211,40.5949612,-105.14020190000001,4.813991627263043
1601568866.2,-0.10955143629621863,4.741588593998313,40.594961299999994,-105.14020759999998,4.742853983829722
1601568866.3,-0.10955130575732602,4.783175860873795,40.5949614,-105.14021329999998,4.784430248696171
1601568866.4,-0.17195057323755358,5.135644548541625,40.5949615,-105.14021909999998,5.138522348749884
1601568866.5,-0.1356032589070906,4.1187055061457505,40.594961700000006,-105.1402251,4.120937185905841
1601568866.7,-0.06726745673213559,6.188045301472394,40.59496179999999,-105.1402341,6.188410932225283
1601568866.8,-0.10640621946732998,5.049846613224819,40.5949619,-105.1402433,5.050967541039984
1601568866.9,-0.1064062076165029,5.0902453876597145,40.594962,-105.1402496,5.091357420925221
1601568867.0,-0.11231774539353749,5.415684049123945,40.594962100000004,-105.14025590000001,5.416848622203302
1601568867.1,4.0807115402275494e-07,5.585601333509613,40.594962200000005,-105.1402623,5.585601333509628
1601568867.2,0.055877288352441414,5.515758223380802,40.594962100000004,-105.1402688,5.516041248046153
1601568867.3,3.989579624053182e-07,5.407068298279245,40.594962100000004,-105.1402753,5.40706829827926
1601568867.4,3.9986833599822837e-07,5.473322767158008,40.594962100000004,-105.1402818,5.473322767158022
1601568867.5,-0.04557137342855579,4.463901949450443,40.594962100000004,-105.1402882,4.46413455939487
1601568867.7,-0.06475748535242022,6.3153016641144335,40.594962200000005,-105.1402979,6.31563367390539
1601568867.8,-0.11404557315634442,5.542295322405951,40.5949623,-105.1403075,5.543468574233955
1601568867.9,-0.11231773832817274,5.458327203611347,40.5949624,-105.1403139,5.459482680257062
1601568868.0,-0.1596096746334712,5.130649960984604,40.5949625,-105.1403203,5.1331320137307905
1601568868.1,-0.21383608059421902,5.155314770011799,40.5949627,-105.14032659999998,5.159747692209931
1601568868.2,-0.22350685061767717,5.473322724166768,40.5949629,-105.14033300000001,5.477884350290116
1601568868.3,-0.33866430332033226,5.528892012427491,40.5949631,-105.1403395,5.539254498163806
1601568868.4,-0.3971246288532588,5.470948668855777,40.5949635,-105.1403459,5.485342952641761
1601568868.5,-0.27568946311026005,4.431011207413587,40.5949638,-105.14035220000001,4.439579372000779
1601568868.7,-0.4872622129782115,6.21210997737631,40.5949643,-105.14036174999998,6.231271865487956
1601568868.8,-0.5105882917446549,5.47094188747018,40.5949649,-105.1403713,5.494716147331225
1601568868.9,-0.6353991029381799,5.0660076520873565,40.5949654,-105.14037759999998,5.1056993204675
1601568869.0,-0.6883490623063732,5.066007619466533,40.5949661,-105.1403839,5.11255881453417
1601568869.1,-0.7375166046916701,5.470941762297971,40.5949667,-105.1403902,5.52042883376391
1601568869.2,-0.85975416404719,5.527345814710248,40.5949674,-105.1403966,5.593811668083881
1601568869.3,-0.9859653176998517,5.240702703381587,40.594968200000004,-105.14040290000001,5.332644037711316
1601568869.4,-1.1335396482687115,5.205362263769404,40.5949692,-105.1404092,5.327354731127981
1601568869.5,-1.0354171199638273,4.341312289810165,40.5949703,-105.1404156,4.463079767377115
1601568869.7,-1.6215937253305521,6.464443444699901,40.5949721,-105.14042505,6.664727695844366
1601568869.8,-1.5011307764919506,5.2770903863049226,40.5949739,-105.1404345,5.486444800903693
1601568869.9,-1.7409306977479178,5.287753565890097,40.5949754,-105.14044070000001,5.566972019683994
1601568870.0,-1.7473481773822481,4.98559404238962,40.594977,-105.1404469,5.282932292629911
1601568870.1,-1.8532480910629763,4.985593928206221,40.5949787,-105.1404531,5.318897940738786
1601568870.2,-2.0468716648656358,5.250837632727164,40.5949805,-105.1404593,5.635688019904369
1601568870.3,-2.081480315276682,5.199102695926131,40.5949824,-105.1404656,5.600288309156117
1601568870.4,-2.2824239668099175,5.554837799109047,40.5949843,-105.14047179999999,6.005471017220795
1601568870.5,-1.8907637962886135,4.238764741500666,40.5949863,-105.1404781,4.641348324263644
1601568870.7,-3.1517309034125267,6.058283093877524,40.5949897,-105.14048714999998,6.829428440228144
1601568870.8,-2.695631615773774,5.117173417626179,40.5949933,-105.1404961,5.78376119787281
1601568870.9,-2.6069606939158034,4.807451717580815,40.594995700000005,-105.1405021,5.4688057267096895
1601568871.0,-2.7665737183488717,4.686260631446383,40.5949982,-105.14050800000001,5.4419636938244045
1601568871.1,-3.1291050059224585,4.836893072760346,40.5950009,-105.14051370000001,5.760801396976467
1601568871.2,-3.2317723322417793,4.6999874044990655,40.59500379999999,-105.14051940000002,5.703878856523281
1601568871.3,-3.493034318244969,4.906864468291746,40.5950068,-105.140525,6.02317255759962
1601568871.4,-3.6272131666671426,5.011822548815255,40.5950098,-105.1405305,6.186682521130086
1601568871.5,-2.8592964368834344,3.7564237012428388,40.59501289999999,-105.1405361,4.720836275198839
1601568871.7,-4.1468851855630335,4.808094584259654,40.595017850000005,-105.14054405,6.35011804934758
1601568871.8,-3.9311344258855927,4.349600766759321,40.595023100000006,-105.1405518,5.862835892686756
1601568871.9,-4.063976203807771,4.371678128690548,40.5950266,-105.1405569,5.968875291542546
1601568872.0,-3.9750837830296213,4.038118708935936,40.5950303,-105.140562,5.666365130272097
1601568872.1,-4.211929796288195,4.051098105120359,40.595034000000005,-105.1405668,5.843949731660094
1601568872.2,-4.2810034436991495,3.926151652124207,40.5950378,-105.14057150000001,5.808756947957249
1601568872.3,-4.414273386310072,3.8610263901534374,40.5950417,-105.1405761,5.864583046947725
1601568872.4,-4.731699718309787,3.99711287379183,40.59504570000001,-105.1405806,6.194020790252911
1601568872.5,-3.5599952361007303,2.870067022598855,40.595049700000004,-105.14058500000002,4.572838374059305
1601568872.7,-5.238326337718217,3.866508822883735,40.595055849999994,-105.14059119999999,6.5112006339607955
1601568872.8,-4.797749850451758,3.3001866767789196,40.59506210000001,-105.1405971,5.823198067136216
1601568872.9,-4.805405854971177,3.139730848318324,40.5950664,-105.14060090000001,5.740194703219828
1601568873.0,-4.619697423124782,2.9368152363779827,40.59507070000001,-105.1406045,5.474165508444882
1601568873.1,-4.986576336035826,3.046563822096642,40.595075,-105.1406081,5.843585772213888
1601568873.2,-5.208602777817901,2.9329466274438887,40.5950794,-105.1406115,5.977601426703425
1601568873.3,-4.9788778285382795,2.6464181775220945,40.5950839,-105.14061470000001,5.6385063271960085
1601568873.4,-5.003770419327127,2.532999165705902,40.595088399999995,-105.1406178,5.608369030547114
1601568873.5,-4.130099140151526,1.9988305506886614,40.5950929,-105.1406207,4.58835945386221
1601568873.7,-5.984999674770039,2.589163293605509,40.5950998,-105.1406249,6.521840271206113
1601568873.8,-5.0251566208345855,1.9890542925571904,40.5951068,-105.14062870000001,5.40449220951033
1601568873.9,-4.977295760817984,1.8896972495486417,40.5951115,-105.1406311,5.323948608468003
1601568874.0,-5.335104875230129,1.9189365676870378,40.5951162,-105.1406334,5.669714417897148
1601568874.1,-5.39127037190774,1.833652580122015,40.595121,-105.1406356,5.69456565574569
1601568874.2,-5.207178955992007,1.6474792308598918,40.5951258,-105.14063770000001,5.461584064705103
1601568874.3,-5.207178959343554,1.4827311935029157,40.595130600000005,-105.1406396,5.414167018740445
1601568874.4,-5.7084015172650195,1.4899985365110318,40.5951354,-105.1406413,5.899656220587653
1601568874.5,-4.420454794250232,1.1073216472077492,40.5951402,-105.1406429,4.557036517122147
1601568874.7,-6.132567175198602,1.3633591074888651,40.59514755,-105.14064525,6.2829548818738346
1601568874.8,-5.735322724851947,1.0665261831069308,40.5951549,-105.1406472,5.833644217592962
1601568874.9,-5.421444847171782,0.8821384001248576,40.5951598,-105.1406484,5.49274361206677
1601568875.0,-5.242045588179937,0.6835069670700699,40.595164700000005,-105.1406493,5.286418799394356
1601568875.1,-5.531804562850049,0.7212884067425687,40.59516970000001,-105.14065009999999,5.578630538695842
1601568875.2,-5.475927744153528,0.6788596426822525,40.59517460000001,-105.140651,5.5178469599702575
1601568875.3,-5.793846432671516,0.5777014696015872,40.5951795,-105.1406517,5.822576360457652
1601568875.4,-5.477587172787251,0.457520209136784,40.5951845,-105.1406523,5.496661348241494
1601568875.5,-4.474916838412274,0.34322431953862603,40.595189500000004,-105.1406528,4.488060120389259
1601568875.7,-6.480309631780939,0.5216301227387677,40.595196849999994,-105.14065360000001,6.501327614152773
1601568875.8,-5.318017789406858,0.3263117783613519,40.59520429999999,-105.14065430000001,5.328019574395833
1601568875.9,-5.1890956372955035,0.2814438607735274,40.5952092,-105.1406547,5.196722445904373
1601568876.0,-5.421444853294628,0.21003278739552808,40.5952141,-105.14065500000001,5.425511779463385
1601568876.1,-5.448556601804268,0.16886648026122786,40.595219,-105.14065520000001,5.451172803280105
1601568876.2,-5.394607945760865,0.20899305476327942,40.5952239,-105.1406554,5.398654738488612
1601568876.3,-5.42144485722216,0.2100327413008195,40.595228799999994,-105.1406557,5.425511781603551
1601568876.4,-5.47592775859882,0.1272860709557583,40.59523370000001,-105.14065590000001,5.477406919451251
1601568876.5,-4.5488814243541285,5.570773076036136e-16,40.5952386,-105.140656,4.5488814243541285
1601568876.7,-6.430756459554782,-0.021321502056684226,40.595246100000004,-105.14065590000001,6.430837408174956
1601568876.8,-5.6720657497126785,-0.04264300323899458,40.5952537,-105.14065590000001,5.672226044049099
1601568876.9,-5.759328939850261,-0.08659809628726951,40.5952587,-105.1406558,5.75997995375655
1601568877.0,-5.559746435280562,-0.08277755903403004,40.5952638,-105.1406557,5.560362627463658
1601568877.1,-5.479169846711566,-0.12236680215122815,40.5952689,-105.14065559999999,5.480536090874867
1601568877.2,-5.698049182063037,-0.1680260660991579,40.595274,-105.1406554,5.700526049418422
1601568877.3,-5.751459774334577,-0.16637055262057077,40.5952792,-105.14065520000001,5.7538655438381605
1601568877.4,-6.177491686368999,-0.13402066585626826,40.5952845,-105.14065500000001,6.178945304340754
1601568877.5,-4.94723062707839,-0.10733015142797211,40.5952897,-105.14065490000002,4.9483947537467134
1601568877.7,-6.7163487625505205,-0.22205556545398986,40.5952976,-105.1406546,6.720061484911847
1601568877.8,-5.983076453298178,-0.21429705995660997,40.5953055,-105.14065420000001,5.986912983827071
1601568877.9,-5.612695279029492,-0.16082482709513107,40.59531079999999,-105.140654,5.614998924332054
1601568878.0,-5.559742885557397,-0.1991344090397663,40.595316100000005,-105.1406538,5.563307960770256
1601568878.1,-6.177499474332297,-0.2680415220232867,40.5953214,-105.14065349999998,6.1833118967835
1601568878.2,-5.724890064985793,-0.25079127621369685,40.5953266,-105.1406532,5.730380661037968
1601568878.3,-5.808690914543477,-0.252038905515687,40.5953318,-105.1406529,5.814156323198876
