nearestMS,timestamp,deviceTimestamp,name,channel,deviceID,sequenceID,windSpeed,windAngle,windReference,nearestMS,timestamp,deviceTimestamp,name,channel,deviceID,latitude,longitude,locDevice,nearestMS,nextLat,prevLat,nextLon,prevLon,prevTime_ms,nextTime_ms,timediff_ms,distance_ms,velocity_ms,bearing_ms,theta_ms,bearing_north,bearing_south
1601568786.09,1601568786.0903769,1601568786.089705,Actisense,WindData,35.0,224.0,2.67,4.1154,250.0,1601568786.09,,,,,,,,,,,,,,,,,,,,,,
1601568786.135,,,,,,,,,,,1601568786.1353712,1601568786.13363,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568786.135,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.024,1601568786.222,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.199,1601568786.199121,1601568786.199121,Actisense,WindData,35.0,225.0,2.67,4.1241,250.0,1601568786.199,,,,,,,,,,,,,,,,,,,,,,
1601568786.222,,,,,,,,,,,1601568786.222024,1601568786.2210288,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568786.222,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.135,1601568786.319,0.18400001525878906,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.308,1601568786.3084939,1601568786.3077462,Actisense,WindData,35.0,226.0,2.77,4.1485,250.0,1601568786.308,,,,,,,,,,,,,,,,,,,,,,
1601568786.319,,,,,,,,,,,1601568786.3194768,1601568786.3187132,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568786.319,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.222,1601568786.419,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.406,1601568786.406491,1601568786.406491,Actisense,WindData,35.0,227.0,2.88,4.1415000000000015,250.0,1601568786.406,,,,,,,,,,,,,,,,,,,,,,
1601568786.419,,,,,,,,,,,1601568786.419257,1601568786.417209,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568786.419,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.319,1601568786.527,0.20799994468688965,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.493,1601568786.4934778,1601568786.4934778,Actisense,WindData,35.0,228.0,2.98,4.1398,250.0,1601568786.493,,,,,,,,,,,,,,,,,,,,,,
1601568786.527,,,,,,,,,,,1601568786.527217,1601568786.5266411,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568786.527,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.419,1601568786.67,0.25100016593933105,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.593,1601568786.592603,1601568786.591846,Actisense,WindData,35.0,229.0,3.08,4.1258,250.0,1601568786.593,,,,,,,,,,,,,,,,,,,,,,
1601568786.67,,,,,,,,,,,1601568786.6704311,1601568786.669486,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568786.67,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.527,1601568786.728,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.694,1601568786.693949,1601568786.693477,Actisense,WindData,35.0,230.0,3.18,4.1293000000000015,250.0,1601568786.694,,,,,,,,,,,,,,,,,,,,,,
1601568786.728,,,,,,,,,,,1601568786.728332,1601568786.726512,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568786.728,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.67,1601568786.828,0.15799999237060547,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.794,1601568786.794303,1601568786.7935529,Actisense,WindData,35.0,231.0,3.24,4.1241,250.0,1601568786.794,,,,,,,,,,,,,,,,,,,,,,
1601568786.828,,,,,,,,,,,1601568786.828259,1601568786.827207,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568786.828,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.728,1601568786.919,0.19099998474121094,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.906,1601568786.9064429,1601568786.906177,Actisense,WindData,35.0,232.0,3.24,4.1189,250.0,1601568786.906,,,,,,,,,,,,,,,,,,,,,,
1601568786.919,,,,,,,,,,,1601568786.919405,1601568786.917757,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568786.919,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.828,1601568787.028,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568786.994,1601568786.9942632,1601568786.99351,Actisense,WindData,35.0,233.0,3.24,4.1189,250.0,1601568786.994,,,,,,,,,,,,,,,,,,,,,,
1601568787.028,,,,,,,,,,,1601568787.0281188,1601568787.027123,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568787.028,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568786.919,1601568787.127,0.20800018310546875,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.093,1601568787.093126,1601568787.0923269,Actisense,WindData,35.0,234.0,3.18,4.1223,250.0,1601568787.093,,,,,,,,,,,,,,,,,,,,,,
1601568787.127,,,,,,,,,,,1601568787.1272259,1601568787.125535,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568787.127,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.028,1601568787.227,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.192,1601568787.192399,1601568787.192399,Actisense,WindData,35.0,235.0,3.08,4.1084000000000005,250.0,1601568787.192,,,,,,,,,,,,,,,,,,,,,,
1601568787.227,,,,,,,,,,,1601568787.227215,1601568787.2252119,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568787.227,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.127,1601568787.326,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.304,1601568787.304305,1601568787.303224,Actisense,WindData,35.0,236.0,3.03,4.0787,250.0,1601568787.304,,,,,,,,,,,,,,,,,,,,,,
1601568787.326,,,,,,,,,,,1601568787.326123,1601568787.325177,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568787.326,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.227,1601568787.427,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.404,1601568787.4039712,1601568787.403139,Actisense,WindData,35.0,237.0,2.98,4.0630000000000015,250.0,1601568787.404,,,,,,,,,,,,,,,,,,,,,,
1601568787.427,,,,,,,,,,,1601568787.4269109,1601568787.425205,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568787.427,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.326,1601568787.527,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.491,1601568787.491383,1601568787.4906821,Actisense,WindData,35.0,238.0,2.93,4.0613,250.0,1601568787.491,,,,,,,,,,,,,,,,,,,,,,
1601568787.527,,,,,,,,,,,1601568787.5266411,1601568787.52471,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568787.527,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.427,1601568787.67,0.24300003051757812,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.592,1601568787.591521,1601568787.590662,Actisense,WindData,35.0,239.0,2.98,4.0595,250.0,1601568787.592,,,,,,,,,,,,,,,,,,,,,,
1601568787.67,,,,,,,,,,,1601568787.6697721,1601568787.6661339,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568787.67,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.527,1601568787.724,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.7,1601568787.699909,1601568787.699909,Actisense,WindData,35.0,240.0,2.98,4.0489999999999995,250.0,1601568787.7,,,,,,,,,,,,,,,,,,,,,,
1601568787.724,,,,,,,,,,,1601568787.723584,1601568787.722135,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568787.724,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.67,1601568787.825,0.1549999713897705,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.789,1601568787.789466,1601568787.788652,Actisense,WindData,35.0,241.0,3.03,4.0595,250.0,1601568787.789,,,,,,,,,,,,,,,,,,,,,,
1601568787.825,,,,,,,,,,,1601568787.824639,1601568787.823329,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568787.825,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.724,1601568787.924,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.912,1601568787.912138,1601568787.911412,Actisense,WindData,35.0,242.0,3.13,4.0595,250.0,1601568787.912,,,,,,,,,,,,,,,,,,,,,,
1601568787.924,,,,,,,,,,,1601568787.924055,1601568787.922127,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568787.924,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.825,1601568788.022,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568787.989,1601568787.989439,1601568787.98871,Actisense,WindData,35.0,243.0,3.18,4.0595,250.0,1601568787.989,,,,,,,,,,,,,,,,,,,,,,
1601568788.022,,,,,,,,,,,1601568788.02227,1601568788.0214632,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568788.022,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568787.924,1601568788.134,0.21000003814697266,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568788.089,1601568788.0891778,1601568788.0883892,Actisense,WindData,35.0,244.0,3.24,4.0525,250.0,1601568788.089,,,,,,,,,,,,,,,,,,,,,,
1601568788.134,,,,,,,,,,,1601568788.134209,1601568788.1319711,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568788.134,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568788.022,1601568788.222,0.19999980926513672,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568788.199,1601568788.199029,1601568788.198132,Actisense,WindData,35.0,245.0,3.24,4.0613,250.0,1601568788.199,,,,,,,,,,,,,,,,,,,,,,
1601568788.222,,,,,,,,,,,1601568788.2221,1601568788.221025,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568788.222,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568788.134,1601568788.323,0.18899989128112793,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568788.31,1601568788.310206,1601568788.3097289,Actisense,WindData,35.0,246.0,3.24,4.0648,250.0,1601568788.31,,,,,,,,,,,,,,,,,,,,,,
1601568788.323,,,,,,,,,,,1601568788.3226962,1601568788.321768,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568788.323,40.594961600000005,40.5949615,-105.1400313,-105.1400313,1601568788.222,1601568788.425,0.20300006866455078,0.011119493584486821,0.05477581193758769,0.0,1.5707963267948966,0.05477581193758769,0.0
1601568788.401,1601568788.4008071,1601568788.4008071,Actisense,WindData,35.0,247.0,3.34,4.0752000000000015,250.0,1601568788.401,,,,,,,,,,,,,,,,,,,,,,
1601568788.425,,,,,,,,,,,1601568788.424567,1601568788.42243,Actisense,Location,16.0,40.5949615,-105.1400313,HEMISPHERE,1601568788.425,40.594961600000005,40.5949615,-105.1400313,-105.1400313,1601568788.323,1601568788.522,0.19900012016296387,0.011119493584486821,0.05587681844302867,0.0,1.5707963267948966,0.05587681844302867,0.0
1601568788.488,1601568788.488412,1601568788.488412,Actisense,WindData,35.0,248.0,3.39,4.0613,250.0,1601568788.488,,,,,,,,,,,,,,,,,,,,,,
1601568788.522,,,,,,,,,,,1601568788.522164,1601568788.521213,Actisense,Location,16.0,40.5949615,-105.1400313,HEMISPHERE,1601568788.522,40.5949615,40.594961600000005,-105.1400313,-105.1400313,1601568788.425,1601568788.677,0.252000093460083,0.011119493584486821,0.04412495817684352,3.141592653589793,4.71238898038469,-0.04412495817684352,5.403748879378224e-18
1601568788.587,1601568788.587038,1601568788.587038,Actisense,WindData,35.0,249.0,3.6,4.0456,250.0,1601568788.587,,,,,,,,,,,,,,,,,,,,,,
1601568788.677,,,,,,,,,,,1601568788.676929,1601568788.673809,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568788.677,40.5949615,40.5949615,-105.1400313,-105.1400313,1601568788.522,1601568788.721,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568788.686,1601568788.686496,1601568788.685966,Actisense,WindData,35.0,250.0,3.75,4.0508000000000015,250.0,1601568788.686,,,,,,,,,,,,,,,,,,,,,,
1601568788.721,,,,,,,,,,,1601568788.72064,1601568788.718885,Actisense,Location,16.0,40.5949615,-105.1400313,HEMISPHERE,1601568788.721,40.594961600000005,40.5949615,-105.1400313,-105.1400313,1601568788.677,1601568788.82,0.14299988746643066,0.011119493584486821,0.0777587575871144,0.0,1.5707963267948966,0.0777587575871144,0.0
1601568788.785,1601568788.7852721,1601568788.7845562,Actisense,WindData,35.0,0.0,3.85,4.0421000000000005,250.0,1601568788.785,,,,,,,,,,,,,,,,,,,,,,
1601568788.82,,,,,,,,,,,1601568788.820141,1601568788.818146,Actisense,Location,16.0,40.5949615,-105.1400313,HEMISPHERE,1601568788.82,40.5949615,40.5949615,-105.1400313,-105.1400313,1601568788.721,1601568788.93,0.2090001106262207,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568788.907,1601568788.906911,1601568788.905906,Actisense,WindData,35.0,1.0,3.96,4.0159,250.0,1601568788.907,,,,,,,,,,,,,,,,,,,,,,
1601568788.93,,,,,,,,,,,1601568788.929977,1601568788.928848,Actisense,Location,16.0,40.5949615,-105.1400313,HEMISPHERE,1601568788.93,40.5949615,40.594961600000005,-105.1400313,-105.1400313,1601568788.82,1601568789.03,0.21000003814697266,0.011119493584486821,0.052949959831457866,3.141592653589793,4.71238898038469,-0.052949959831457866,6.48449988225758e-18
1601568788.996,1601568788.9957528,1601568788.995065,Actisense,WindData,35.0,2.0,3.96,4.0106,250.0,1601568788.996,,,,,,,,,,,,,,,,,,,,,,
1601568789.03,,,,,,,,,,,1601568789.029874,1601568789.027724,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568789.03,40.5949615,40.594961600000005,-105.1400313,-105.1400313,1601568788.93,1601568789.125,0.19499993324279785,0.011119493584486821,0.057023063544548724,3.141592653589793,4.71238898038469,-0.057023063544548724,6.983311224740772e-18
1601568789.093,1601568789.09253,1601568789.09253,Actisense,WindData,35.0,3.0,3.8,3.9897,250.0,1601568789.093,,,,,,,,,,,,,,,,,,,,,,
1601568789.125,,,,,,,,,,,1601568789.125456,1601568789.1244519,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568789.125,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.03,1601568789.227,0.19700002670288086,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.19,1601568789.190285,1601568789.190285,Actisense,WindData,35.0,4.0,3.6,3.9775,250.0,1601568789.19,,,,,,,,,,,,,,,,,,,,,,
1601568789.227,,,,,,,,,,,1601568789.2272131,1601568789.225211,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568789.227,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.125,1601568789.331,0.20600008964538574,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.309,1601568789.309356,1601568789.306994,Actisense,WindData,35.0,5.0,3.44,4.0072,250.0,1601568789.309,,,,,,,,,,,,,,,,,,,,,,
1601568789.331,,,,,,,,,,,1601568789.331155,1601568789.328923,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568789.331,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.227,1601568789.417,0.19000005722045898,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.406,1601568789.405888,1601568789.405888,Actisense,WindData,35.0,6.0,3.44,4.0368,250.0,1601568789.406,,,,,,,,,,,,,,,,,,,,,,
1601568789.417,,,,,,,,,,,1601568789.41668,1601568789.41668,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568789.417,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.331,1601568789.527,0.1959998607635498,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.493,1601568789.4931061,1601568789.492732,Actisense,WindData,35.0,7.0,3.44,4.0508000000000015,250.0,1601568789.493,,,,,,,,,,,,,,,,,,,,,,
1601568789.527,,,,,,,,,,,1601568789.52744,1601568789.52566,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568789.527,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.417,1601568789.675,0.25799989700317383,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.592,1601568789.592024,1601568789.591275,Actisense,WindData,35.0,8.0,3.54,4.0456,250.0,1601568789.592,,,,,,,,,,,,,,,,,,,,,,
1601568789.675,,,,,,,,,,,1601568789.67474,1601568789.668715,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568789.675,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.527,1601568789.727,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.705,1601568789.704842,1601568789.704561,Actisense,WindData,35.0,9.0,3.6,4.0264,250.0,1601568789.705,,,,,,,,,,,,,,,,,,,,,,
1601568789.727,,,,,,,,,,,1601568789.726507,1601568789.725788,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568789.727,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.675,1601568789.828,0.1530001163482666,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.791,1601568789.791388,1601568789.791388,Actisense,WindData,35.0,10.0,3.7,4.0264,250.0,1601568789.791,,,,,,,,,,,,,,,,,,,,,,
1601568789.828,,,,,,,,,,,1601568789.827666,1601568789.825382,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568789.828,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.727,1601568789.927,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.903,1601568789.9033651,1601568789.90252,Actisense,WindData,35.0,11.0,3.75,4.0141,250.0,1601568789.903,,,,,,,,,,,,,,,,,,,,,,
1601568789.927,,,,,,,,,,,1601568789.927202,1601568789.925215,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568789.927,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.828,1601568790.027,0.19899988174438477,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568789.991,1601568789.9911711,1601568789.9911711,Actisense,WindData,35.0,12.0,3.75,3.9897,250.0,1601568789.991,,,,,,,,,,,,,,,,,,,,,,
1601568790.027,,,,,,,,,,,1601568790.026512,1601568790.023946,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568790.027,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568789.927,1601568790.125,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568790.09,1601568790.090293,1601568790.090293,Actisense,WindData,35.0,13.0,3.7,3.967,250.0,1601568790.09,,,,,,,,,,,,,,,,,,,,,,
1601568790.125,,,,,,,,,,,1601568790.125011,1601568790.122271,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568790.125,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568790.027,1601568790.225,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568790.19,1601568790.189952,1601568790.1889071,Actisense,WindData,35.0,14.0,3.85,3.9635,250.0,1601568790.19,,,,,,,,,,,,,,,,,,,,,,
1601568790.225,,,,,,,,,,,1601568790.224762,1601568790.222744,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568790.225,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568790.125,1601568790.326,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568790.302,1601568790.302474,1601568790.3014722,Actisense,WindData,35.0,15.0,3.96,3.9635,250.0,1601568790.302,,,,,,,,,,,,,,,,,,,,,,
1601568790.326,,,,,,,,,,,1601568790.326112,1601568790.323418,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568790.326,40.594961600000005,40.594961600000005,-105.1400313,-105.1400313,1601568790.225,1601568790.426,0.20100021362304688,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568790.402,1601568790.402278,1601568790.401446,Actisense,WindData,35.0,16.0,4.0600000000000005,3.967,250.0,1601568790.402,,,,,,,,,,,,,,,,,,,,,,
1601568790.426,,,,,,,,,,,1601568790.42614,1601568790.425142,Actisense,Location,16.0,40.594961600000005,-105.1400313,HEMISPHERE,1601568790.426,40.594961600000005,40.5949615,-105.1400313,-105.1400313,1601568790.326,1601568790.526,0.20000004768371582,0.011119493584486821,0.055597454666967965,0.0,1.5707963267948966,0.055597454666967965,0.0
1601568790.491,1601568790.490972,1601568790.490972,Actisense,WindData,35.0,17.0,3.9,3.9757,250.0,1601568790.491,,,,,,,,,,,,,,,,,,,,,,
1601568790.526,,,,,,,,,,,1601568790.525879,1601568790.523889,Actisense,Location,16.0,40.5949615,-105.1400313,HEMISPHERE,1601568790.526,40.594961600000005,40.5949615,-105.1400313,-105.1400313,1601568790.426,1601568790.673,0.24699997901916504,0.011119493584486821,0.0450181964737092,0.0,1.5707963267948966,0.0450181964737092,0.0
1601568790.591,1601568790.590707,1601568790.5897632,Actisense,WindData,35.0,18.0,3.8,3.9775,250.0,1601568790.591,,,,,,,,,,,,,,,,,,,,,,
1601568790.673,,,,,,,,,,,1601568790.6729789,1601568790.668087,Actisense,Location,16.0,40.5949615,-105.1400313,HEMISPHERE,1601568790.673,40.5949615,40.5949615,-105.1400313,-105.1400313,1601568790.526,1601568790.72,0.1940000057220459,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568790.696,1601568790.696176,1601568790.696176,Actisense,WindData,35.0,19.0,3.7,3.9827,250.0,1601568790.696,,,,,,,,,,,,,,,,,,,,,,
1601568790.72,,,,,,,,,,,1601568790.719917,1601568790.718163,Actisense,Location,16.0,40.5949615,-105.1400313,HEMISPHERE,1601568790.72,40.5949615,40.5949615,-105.1400313,-105.1400313,1601568790.673,1601568790.828,0.1549999713897705,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568790.794,1601568790.793991,1601568790.793191,Actisense,WindData,35.0,20.0,3.54,3.9862,250.0,1601568790.794,,,,,,,,,,,,,,,,,,,,,,
1601568790.828,,,,,,,,,,,1601568790.827846,1601568790.826829,Actisense,Location,16.0,40.5949615,-105.1400313,HEMISPHERE,1601568790.828,40.5949615,40.5949615,-105.1400313,-105.1400314,1601568790.72,1601568790.93,0.21000003814697266,0.008443347545243614,0.040206409578527655,1.5707963267948966,0.0,2.4619325397775688e-18,0.040206409578527655
1601568790.906,1601568790.90595,1601568790.905098,Actisense,WindData,35.0,21.0,3.49,3.988,250.0,1601568790.906,,,,,,,,,,,,,,,,,,,,,,
1601568790.93,,,,,,,,,,,1601568790.9298348,1601568790.927852,Actisense,Location,16.0,40.5949615,-105.1400314,HEMISPHERE,1601568790.93,40.5949615,40.5949615,-105.1400313,-105.1400313,1601568790.828,1601568791.029,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568790.995,1601568790.994701,1601568790.993861,Actisense,WindData,35.0,22.0,3.39,4.0002,250.0,1601568790.995,,,,,,,,,,,,,,,,,,,,,,
1601568791.029,,,,,,,,,,,1601568791.028739,1601568791.027377,Actisense,Location,16.0,40.5949615,-105.1400313,HEMISPHERE,1601568791.029,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568790.93,1601568791.128,0.1979999542236328,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.094,1601568791.094114,1601568791.0936,Actisense,WindData,35.0,23.0,3.29,4.0403,250.0,1601568791.094,,,,,,,,,,,,,,,,,,,,,,
1601568791.128,,,,,,,,,,,1601568791.128056,1601568791.126909,Actisense,Location,16.0,40.5949615,-105.1400314,HEMISPHERE,1601568791.128,40.5949615,40.5949615,-105.1400313,-105.1400314,1601568791.029,1601568791.228,0.19899988174438477,0.008443347545243614,0.042428907350252044,1.5707963267948966,0.0,2.598021278890289e-18,0.042428907350252044
1601568791.194,1601568791.19399,1601568791.193143,Actisense,WindData,35.0,24.0,3.24,4.0717,250.0,1601568791.194,,,,,,,,,,,,,,,,,,,,,,
1601568791.228,,,,,,,,,,,1601568791.227804,1601568791.226057,Actisense,Location,16.0,40.5949615,-105.1400314,HEMISPHERE,1601568791.228,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568791.128,1601568791.328,0.20000004768371582,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.325,1601568791.324613,1601568791.32315,Actisense,WindData,35.0,25.0,3.24,4.0595,250.0,1601568791.325,,,,,,,,,,,,,,,,,,,,,,
1601568791.328,,,,,,,,,,,1601568791.327559,1601568791.323523,Actisense,Location,16.0,40.5949615,-105.1400314,HEMISPHERE,1601568791.328,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568791.228,1601568791.423,0.19500017166137695,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.401,1601568791.401317,1601568791.4003642,Actisense,WindData,35.0,26.0,3.29,4.0246,250.0,1601568791.401,,,,,,,,,,,,,,,,,,,,,,
1601568791.423,,,,,,,,,,,1601568791.4234061,1601568791.4223099,Actisense,Location,16.0,40.5949615,-105.1400314,HEMISPHERE,1601568791.423,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568791.328,1601568791.52,0.1919999122619629,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.487,1601568791.487241,1601568791.486721,Actisense,WindData,35.0,27.0,3.34,4.0072,250.0,1601568791.487,,,,,,,,,,,,,,,,,,,,,,
1601568791.52,,,,,,,,,,,1601568791.519686,1601568791.51884,Actisense,Location,16.0,40.5949615,-105.1400314,HEMISPHERE,1601568791.52,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568791.423,1601568791.667,0.24399995803833008,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.595,1601568791.594891,1601568791.594891,Actisense,WindData,35.0,28.0,3.44,3.9845,250.0,1601568791.595,,,,,,,,,,,,,,,,,,,,,,
1601568791.667,,,,,,,,,,,1601568791.6674528,1601568791.663463,Actisense,Location,16.0,40.5949615,-105.1400314,HEMISPHERE,1601568791.667,40.5949615,40.5949615,-105.1400314,-105.1400314,1601568791.52,1601568791.721,0.20099997520446777,0.0,0.0,0.0,1.5707963267948966,0.0,0.0
1601568791.699,1601568791.698742,1601568791.698742,Actisense,WindData,35.0,29.0,3.6,3.9705,250.0,1601568791.699,,,,,,,,,,,,,,,,,,,,,,
